GEO_ID,NAME,NAICS,NAICS_LABEL,EAGE,EAGE_LABEL,YEAR,FIRM,ESTAB,EMP,ESTABS_ENTRY,ESTABS_ENTRY_RATE,ESTABS_EXIT,ESTABS_EXIT_RATE,NET_JOB_CREATION,NET_JOB_CREATION_RATE,REALLOCATION_RATE,FIRMDEATH_FIRMS,FIRMDEATH_ESTABS,FIRMDEATH_EMP
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,1990,488,510,17947,16,2.933,87,15.949,-1646,-8.764,29.849,69,69,909
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,1991,468,480,21821,12,2.321,86,16.634,2264,10.884,27.959,67,67,975
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,1992,387,395,14385,5,1.178,64,15.077,2,0.014,44.319,47,47,464
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,1993,408,419,13306,8,1.826,46,10.502,-933,-6.805,38.336,35,35,474
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,1994,332,337,13525,11,3.01,68,18.605,-12097,-61.254,18.087,54,54,494
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,1995,387,395,11231,12,2.867,59,14.098,-1488,-12.393,29.649,50,50,497
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,1996,376,381,22025,6,1.448,73,17.612,-142,-0.643,16.054,63,63,484
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,1997,371,376,16733,9,2.253,56,14.018,472,2.869,24.103,51,51,781
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,1998,361,365,8623,3,0.759,63,15.949,-9,-0.104,30.742,52,52,399
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,1999,309,315,8727,7,2.011,73,20.977,22,0.253,31.162,64,64,598
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2000,348,357,12424,12,3.209,46,12.299,-773,-6.061,30.375,33,33,328
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2001,307,317,13693,9,2.711,39,11.747,-1930,-13.144,15.691,28,28,662
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2002,288,304,11275,11,3.443,42,13.146,304,2.721,33.761,28,28,378
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2003,223,234,10324,3,1.202,34,13.627,-485,-4.596,19.652,23,23,130
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2004,252,264,8949,8,2.817,48,16.901,-930,-9.888,18.331,33,33,254
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2005,261,276,7060,11,3.853,30,10.508,-179,-2.499,25.518,23,23,322
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2006,261,268,6887,5,1.761,37,13.028,106,1.547,23.993,33,33,209
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2007,274,280,8456,4,1.354,35,11.844,76,0.903,22.445,29,29,230
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2008,283,287,6160, ,,43,13.984,-500,-7.798,22.959,35,35,295
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2009,217,224,4881,7,2.863,48,19.632,-864,-16.3,15.168,36,36,193
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2010,201,203,4372,3,1.325,50,22.075,-200,-4.489,28.866,33,33,349
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2011,177,188,6930,7,3.553,25,12.69,350,5.169,19.169,18,18,88
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2012,164,176,2174,6,3.243,24,12.973,-783,-30.314,20.132,16,16,539
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2013,165,175,4109,5,2.717,23,12.5,377,9.627,12.666,18,18,93
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2014,157,165,4045, ,,18,10.405,695,18.847,21.803,18,18,121
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2015,157,159,3014,4,2.346,27,15.836,263,9.127,29.637,23,23,69
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2016,183,189,6107,4,1.99,28,13.93,-546,-8.529,20.433,24,24,204
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2017,225,230,6223,3,1.258,20,8.386,764,13.048,20.05,12,12,49
0400000US47,Tennessee,31-33,Manufacturing,30,2 years,2018,211,226,3573,3,1.274,22,9.342,139,3.963,23.721,18,18,57
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1980,366,382,16211,17,4.192,64,15.783,-1244,-7.389,23.913,37,37,410
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1981,368,375,14335,44,11.733,44,11.733,1112,8.066,24.72,29,29,140
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1982,309,310,9945,8,2.421,49,14.826,-1818,-16.795,17.645,35,35,333
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1983,324,336,16494,10,2.837,43,12.199,-1362,-7.911,29.369,30,30,455
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1984,340,346,21741,12,3.256,57,15.468,2697,13.224,14.121,50,50,521
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1985,283,289,11777,8,2.649,34,11.258,-920,-7.512,20.626,22,22,257
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1986,293,300,11521,11,3.448,49,15.361,-3028,-23.206,22.47,38,38,1172
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1987,309,319,23729,14,4.192,44,13.174,-5201,-19.912,18.866,30,30,745
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1988,427,432,15907,11,2.41,60,13.143,-227,-1.416,24.064,50,50,580
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1989,387,391,15659,8,1.932,54,13.043,-1965,-11.814,20.622,33,33,647
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1990,362,370,11659,8,2.051,48,12.308,653,5.748,23.38,38,38,233
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1991,428,446,16258,8,1.677,70,14.675,-1587,-9.306,19.187,54,54,519
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1992,428,440,22975,13,2.826,53,11.522,1178,5.259,19.02,40,40,695
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1993,354,359,15163,8,2.105,50,13.158,687,4.635,22.157,36,36,403
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1994,378,389,13488,5,1.239,34,8.426,215,1.606,20.485,31,31,228
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1995,303,308,13788,11,3.421,38,11.82,229,1.677,20.049,34,34,305
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1996,339,346,10341,5,1.353,52,14.073,-880,-8.161,18.028,43,43,361
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1997,331,336,21211,5,1.393,51,14.206,-1082,-4.973,10.625,37,37,236
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1998,341,346,16244,7,1.918,45,12.329,-329,-1.996,27.214,35,35,672
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,1999,333,337,8251,7,1.989,37,10.511,-369,-4.373,23.348,30,30,359
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2000,272,279,8411,5,1.684,41,13.805,-285,-3.327,23.3,30,30,271
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2001,313,321,10885,10,2.928,51,14.934,-1605,-13.757,16.869,34,34,830
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2002,269,276,12609,8,2.698,49,16.526,-1165,-8.859,13.262,36,36,365
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2003,254,268,10409,11,3.86,45,15.789,-889,-8.201,13.745,29,29,138
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2004,211,222,10794,5,2.179,20,8.715,401,3.789,17.483,16,16,173
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2005,246,256,9204,8,3.048,21,8,307,3.396,21.568,12,12,148
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2006,242,257,6478,8,3.008,26,9.774,-513,-7.579,25.944,17,17,134
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2007,235,242,6216,5,1.969,29,11.417,-662,-10.141,19.363,25,25,341
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2008,242,246,8032, ,,30,11.538,-379,-4.607,15.826,22,22,95
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2009,244,247,5213,4,1.493,46,17.164,-970,-17.028,16.712,37,37,212
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2010,187,191,4365,7,3.39,38,18.402,-503,-10.929,19.989,27,28,168
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2011,183,185,4456,6,3.101,23,11.886,105,2.382,33.942,15,15,75
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2012,163,174,8702, ,,15,8.31,1764,22.571,10.134,12,12,110
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2013,148,159,2716,5,2.976,23,13.69,589,24.075,20.846,19,19,93
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2014,154,164,4142,5,2.924,19,11.111,25,0.607,30.277,15,15,252
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2015,142,151,4666,0,0,11,7.029,596,13.684,16.439,8,8,32
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2016,149,151,3225, ,,12,7.692,205,6.563,12.038,10,10,50
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2017,169,175,6407,3,1.648,17,9.341,297,4.746,25.118,13,13,159
0400000US47,Tennessee,31-33,Manufacturing,40,3 years,2018,205,211,5741,3,1.357,23,10.407,-111,-1.912,23.562,23,23,145
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1981,352,365,15192,23,6.117,45,11.968,-1147,-7.276,19.728,25,25,340
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1982,331,337,13333,9,2.525,48,13.464,-1346,-9.628,22.689,33,33,233
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1983,281,282,9081,8,2.707,35,11.844,-887,-9.329,22.551,21,21,186
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1984,302,311,17579,9,2.791,32,9.922,1055,6.201,24.993,22,22,355
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1985,313,318,22618,7,2.105,36,10.827,995,4.496,16.332,30,30,239
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1986,249,254,10786,5,1.848,38,14.048,-54,-0.499,19.51,30,30,496
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1987,265,270,11031,6,2.105,36,12.632,-519,-4.603,24.778,26,26,289
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1988,275,285,23905,7,2.322,40,13.267,180,0.756,15.457,31,31,453
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1989,387,391,14954,7,1.707,45,10.976,-819,-5.33,19.158,31,31,497
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1990,365,369,15027,11,2.887,35,9.186,-630,-4.105,13.226,25,25,187
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1991,330,338,11166,5,1.395,46,12.831,-613,-5.345,19.219,37,37,631
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1992,393,407,16002,8,1.878,46,10.798,-106,-0.658,29.171,32,32,240
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1993,417,428,25276,9,2.059,27,6.178,2322,9.627,11.36,22,22,162
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1994,330,334,15257,6,1.732,31,8.947,82,0.539,21.931,22,22,380
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1995,351,362,13738,7,1.869,32,8.545,620,4.611,16.004,20,20,144
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1996,280,281,12414,5,1.684,37,12.458,-1370,-10.462,15.06,27,27,709
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1997,313,318,10803,10,3.012,38,11.446,-171,-1.57,24.673,30,30,247
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1998,308,312,20309,14,4.301,41,12.596,-1012,-4.853,12.574,30,30,192
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,1999,303,308,16843,6,1.84,42,12.883,732,4.439,18.993,32,32,351
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2000,308,312,9130,5,1.543,29,8.951,982,11.304,19.017,26,26,151
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2001,254,262,8031,10,3.683,29,10.681,-461,-5.582,17.558,21,21,235
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2002,288,294,9111,10,3.247,38,12.338,-1880,-18.729,22.315,27,27,1161
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2003,253,259,12307,6,2.247,22,8.24,-275,-2.217,17.541,15,15,231
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2004,241,255,9399,6,2.294,19,7.266,-1062,-10.718,12.837,11,11,50
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2005,198,206,10873,4,1.874,19,8.899,69,0.637,20.38,14,14,66
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2006,230,239,8917,4,1.619,20,8.097,-1,-0.011,18.903,16,16,108
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2007,232,247,5756,11,4.365,21,8.333,-787,-12.866,32.794,14,14,562
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2008,212,218,6277,3,1.299,29,12.554,49,0.784,24.556,18,18,62
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2009,215,219,7466,5,2.146,33,14.163,-498,-6.428,20.342,21,21,114
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2010,216,218,4870,6,2.575,36,15.451,-395,-7.783,17.695,26,26,167
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2011,174,178,4370,6,3.235,21,11.321,3,0.069,21.487,16,16,77
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2012,175,177,5056,7,3.867,15,8.287,582,12.24,13.838,12,12,61
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2013,150,161,8913,5,3.003,16,9.61,201,2.285,23.808,13,13,86
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2014,137,146,2968, ,,14,9.211,254,8.933,21.804,9,9,34
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2015,146,156,4190, ,,8,5.016,49,1.179,16.849,5,5,55
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2016,131,140,4745, ,,14,9.589,73,1.551,10.028,12,12,45
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2017,136,138,3541,3,2.076,16,11.073,394,11.795,16.405,14,14,89
0400000US47,Tennessee,31-33,Manufacturing,50,4 years,2018,151,156,6960, ,,20,12.085,567,8.491,10.333,15,15,50
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1981,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1982,323,336,13903,12,3.424,41,11.698,-1178,-8.114,17.841,24,24,306
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1983,301,307,12302,7,2.177,36,11.198,-1053,-8.226,19.623,23,23,227
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1984,261,263,10273,7,2.564,27,9.89,1189,12.292,19.415,17,17,273
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1985,276,283,16336,7,2.349,37,12.416,-1302,-7.668,18.988,25,25,267
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1986,282,286,21585, ,,29,9.667,261,1.214,18.766,21,21,138
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1987,239,243,10885,5,2.008,17,6.827,13,0.12,20.513,15,15,133
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1988,247,252,9343,7,2.677,26,9.943,-1620,-15.873,25.436,21,21,433
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1989,260,269,24639,10,3.623,24,8.696,738,3.042,11.708,15,15,155
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1990,359,363,14191,8,2.125,35,9.296,-703,-4.825,15.691,28,28,307
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1991,335,339,13392,5,1.403,40,11.22,-1526,-10.755,18.155,29,29,694
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1992,303,311,11019,7,2.141,39,11.927,-205,-1.839,26.728,26,26,178
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1993,361,375,15568,9,2.302,41,10.486,-216,-1.377,20.821,33,33,416
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1994,385,396,26210,5,1.221,32,7.814,894,3.467,17.523,23,23,515
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1995,315,319,15717,10,3.049,28,8.537,492,3.182,24.058,20,20,330
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1996,327,336,12954,7,1.997,36,10.271,-803,-6.006,19.777,28,28,510
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1997,259,260,12263, ,,30,10.929,-207,-1.676,16.081,22,22,237
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1998,285,289,9601,3,0.998,26,8.652,-694,-6.962,18.819,18,18,61
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,1999,287,291,20116,5,1.661,25,8.306,35,0.174,13.265,18,18,407
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2000,275,280,15776,5,1.701,33,11.224,-1033,-6.334,16.444,27,27,222
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2001,295,299,8721,3,0.968,25,8.065,-608,-6.732,16.43,15,15,265
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2002,255,261,8603,8,2.941,30,11.029,-528,-5.985,22.308,21,21,165
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2003,263,269,9049,5,1.77,32,11.327,-74,-0.815,20.246,23,23,107
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2004,232,237,12232,5,2.016,27,10.887,-41,-0.335,16.052,21,21,284
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2005,211,224,9688, ,,23,9.787,282,2.954,11.65,18,18,64
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2006,173,181,11055, ,,24,12.5,282,2.576,19.601,21,21,213
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2007,222,231,9130,4,1.681,18,7.563,80,0.879,18.696,15,15,94
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2008,210,218,5449, ,,18,7.965,-203,-3.648,25.519,16,16,94
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2009,195,200,4868,3,1.418,26,12.293,-1479,-26.42,10.611,18,18,149
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2010,185,189,6415,5,2.457,34,16.708,-1065,-15.386,17.134,26,26,365
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2011,202,204,4865,5,2.358,21,9.906,-32,-0.657,21.267,16,16,52
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2012,167,170,4926,4,2.292,13,7.45,587,12.651,9.009,9,9,30
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2013,161,161,4547,4,2.374,19,11.276,-419,-8.746,31.562,9,9,80
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2014,139,149,9105, ,,15,9.646,201,2.233,11.178,13,13,66
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2015,128,137,2985,3,2.135,10,7.117,27,0.909,18.727,8,8,22
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2016,143,153,5054,3,1.942,6,3.883,846,18.288,9.944,4,4,63
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2017,127,136,5005,0,0,9,6.406,-146,-2.883,16.943,7,7,145
0400000US47,Tennessee,31-33,Manufacturing,60,5 years,2018,130,132,3623,5,3.717,10,7.435,205,5.833,11.04,9,9,32
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1981,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1982,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1983,299,309,11922,8,2.473,37,11.437,-1956,-15.118,16.51,19,19,249
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1984,557,578,26633,17,2.86,50,8.41,2466,9.701,15.829,39,39,489
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1985,754,782,37425,18,2.226,71,8.782,803,2.169,28.515,48,48,1240
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1986,952,987,50048,26,2.537,102,9.951,-3123,-6.057,19.174,65,65,687
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1987,1150,1191,71179,31,2.514,115,9.327,-765,-1.068,18.554,66,68,930
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1988,1096,1128,70256,16,1.378,82,7.063,-585,-0.829,19.758,57,57,1130
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1989,1051,1078,66932,16,1.436,89,7.986,-458,-0.681,22.567,58,58,1098
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1990,1035,1071,73473,20,1.802,98,8.829,-3004,-4.006,13.171,75,75,1364
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1991,1120,1155,69556,16,1.333,107,8.913,-6435,-8.841,13.737,73,74,1851
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1992,1176,1217,65977,18,1.431,99,7.873,-925,-1.392,15.981,71,71,702
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1993,1252,1296,66083,30,2.27,81,6.129,-1378,-2.062,18.102,56,56,509
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1994,1353,1418,74424,24,1.654,90,6.203,-731,-0.977,17.472,67,68,1085
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1995,1420,1483,81805,21,1.364,135,8.766,1714,2.116,17.207,104,105,1263
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1996,1371,1442,80684,26,1.746,120,8.059,-3502,-4.246,16.108,86,89,1164
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1997,1359,1423,80219,20,1.35,137,9.247,-2041,-2.512,15.811,99,99,1647
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1998,1310,1361,78865,17,1.207,111,7.884,-2104,-2.634,15.698,72,72,935
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,1999,1260,1301,73030,32,2.379,120,8.922,-663,-0.904,18.869,84,85,1175
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2000,1166,1203,64691,18,1.435,121,9.645,-2373,-3.603,17.302,85,85,863
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2001,1135,1170,61721,18,1.478,113,9.281,-5072,-7.896,12.056,67,67,1847
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2002,1127,1153,54316,19,1.578,121,10.05,-7026,-12.153,11.98,80,81,2764
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2003,1119,1149,49759,17,1.423,108,9.041,-2330,-4.577,14.815,73,74,851
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2004,1103,1138,50899,22,1.872,97,8.252,-499,-0.976,22.127,68,68,851
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2005,1045,1077,49444,24,2.152,100,8.969,1524,3.127,15.415,73,73,489
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2006,998,1035,49408,22,2.063,85,7.97,2260,4.674,18.777,54,54,469
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2007,917,963,49133,17,1.716,72,7.269,-4015,-7.854,13.439,42,42,550
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2008,880,922,47165,12,1.251,86,8.968,-3032,-6.224,10.634,56,56,828
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2009,833,875,39361,12,1.306,99,10.778,-6717,-15.721,7.756,70,70,1018
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2010,782,823,29412,15,1.738,95,11.008,-5118,-16.033,13.308,65,65,535
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2011,761,795,29424,15,1.807,85,10.241,8,0.027,20.523,61,61,267
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2012,813,842,28670,22,2.54,70,8.083,1614,5.797,15.618,47,47,369
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2013,773,795,26020,15,1.824,70,8.511,-166,-0.636,17.562,53,55,368
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2014,751,764,25366,15,1.922,48,6.15,-510,-1.99,18.977,36,36,255
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2015,715,736,29101,15,1.997,45,5.992,-402,-1.371,15.874,34,34,455
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2016,666,696,25891,8,1.118,47,6.569,-205,-0.789,15.788,38,38,385
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2017,610,648,26342,8,1.195,51,7.618,-371,-1.397,20.751,35,35,298
0400000US47,Tennessee,31-33,Manufacturing,70,6-10 years,2018,564,602,27749,11,1.756,60,9.577,1643,6.1,14.234,47,48,472
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1981,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1982,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1983,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1984,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1985,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1986,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1987,0,0,0,0,null,0,null,0,null,null,0,0,0
