GEO_ID,NAME,GEO_ID_F,NAICS2017,INDGROUP,NAICS2017_F,NAICS2017_LABEL,SECTOR,SUBSECTOR,INDLEVEL,YEAR,RCPTOT,RCPTOT_S,PAYANN,PAYQTR1,EMP,EMPQ1PW,PAYANN_IMP,EMP_IMP
0100000US,United States,null,334413,3344,null,Semiconductor and related device manufacturing,31,334,6,2018,52713572,0.1,11384464,3203706,105467,52945,40% to less than 50%,30% to less than 40%
0100000US,United States,null,334413,3344,null,Semiconductor and related device manufacturing,31,334,6,2019,51087649,0.2,11425948,3158398,103267,51682,50% to less than 60%,40% to less than 50%
0100000US,United States,null,334416,3344,null,"Capacitor, resistor, coil, transformer, and other inductor manufacturing",31,334,6,2018,4170472,1.8,961291,237306,18731,13219,10% to less than 20%,40% to less than 50%
0100000US,United States,null,334416,3344,null,"Capacitor, resistor, coil, transformer, and other inductor manufacturing",31,334,6,2019,4108400,1.6,989553,252455,18276,12990,20% to less than 30%,30% to less than 40%
0100000US,United States,null,334417,3344,null,Electronic connector manufacturing,31,334,6,2018,5637260,0.7,1235364,315899,17812,11818,10% to less than 20%,20% to less than 30%
0100000US,United States,null,334417,3344,null,Electronic connector manufacturing,31,334,6,2019,5911869,0.7,1260787,320041,18184,11874,0% to less than 10%,20% to less than 30%
0100000US,United States,null,334418,3344,null,Printed circuit assembly (electronic assembly) manufacturing,31,334,6,2018,20501877,0.3,2829936,673017,48591,30228,10% to less than 20%,30% to less than 40%
0100000US,United States,null,334418,3344,null,Printed circuit assembly (electronic assembly) manufacturing,31,334,6,2019,21222185,0.6,3026474,747526,51713,31805,10% to less than 20%,40% to less than 50%
0100000US,United States,null,334419,3344,null,Other electronic component manufacturing,31,334,6,2018,12991288,0.6,3164721,792088,52511,34805,20% to less than 30%,40% to less than 50%
0100000US,United States,null,334419,3344,null,Other electronic component manufacturing,31,334,6,2019,12319745,0.9,3143738,777866,50331,33412,20% to less than 30%,30% to less than 40%
0100000US,United States,null,3345,3345,null,"Navigational, measuring, electromedical, and control instruments manufacturing",31,334,4,2018,153997706,0.3,33402253,8480642,389747,158223,40% to less than 50%,50% to less than 60%
0100000US,United States,null,3345,3345,null,"Navigational, measuring, electromedical, and control instruments manufacturing",31,334,4,2019,156605381,0.4,33900604,8755501,388426,156229,40% to less than 50%,50% to less than 60%
0100000US,United States,null,33451,3345,null,"Navigational, measuring, electromedical, and control instruments manufacturing",31,334,5,2018,153997706,0.3,33402253,8480642,389747,158223,40% to less than 50%,50% to less than 60%
0100000US,United States,null,33451,3345,null,"Navigational, measuring, electromedical, and control instruments manufacturing",31,334,5,2019,156605381,0.4,33900604,8755501,388426,156229,40% to less than 50%,50% to less than 60%
0100000US,United States,null,334510,3345,null,Electromedical and electrotherapeutic apparatus manufacturing,31,334,6,2018,34564459,1.2,7047648,1791579,85045,37269,40% to less than 50%,50% to less than 60%
0100000US,United States,null,334510,3345,null,Electromedical and electrotherapeutic apparatus manufacturing,31,334,6,2019,34590108,0.7,6840444,1823429,82365,35429,30% to less than 40%,50% to less than 60%
0100000US,United States,null,334511,3345,null,"Search, detection, navigation, guidance, aeronautical, and nautical system and instrument manufacturing",31,334,6,2018,50864972,0.2,11544742,2958501,120371,37876,60% to less than 70%,60% to less than 70%
0100000US,United States,null,334511,3345,null,"Search, detection, navigation, guidance, aeronautical, and nautical system and instrument manufacturing",31,334,6,2019,53216235,0.7,12087708,3069196,124093,40406,60% to less than 70%,50% to less than 60%
0100000US,United States,null,334512,3345,null,"Automatic environmental control manufacturing for residential, commercial, and appliance use",31,334,6,2018,3066956,0.4,875985,256954,11402,5101,20% to less than 30%,60% to less than 70%
0100000US,United States,null,334512,3345,null,"Automatic environmental control manufacturing for residential, commercial, and appliance use",31,334,6,2019,3118383,1.1,844685,239764,11213,5116,40% to less than 50%,50% to less than 60%
0100000US,United States,null,334513,3345,null,"Instruments and related products manufacturing for measuring, displaying, and controlling industrial process variables",31,334,6,2018,11167064,0.6,2559685,668056,34700,16702,20% to less than 30%,40% to less than 50%
0100000US,United States,null,334513,3345,null,"Instruments and related products manufacturing for measuring, displaying, and controlling industrial process variables",31,334,6,2019,11198844,0.7,2562277,677245,34149,16130,10% to less than 20%,40% to less than 50%
0100000US,United States,null,334514,3345,null,Totalizing fluid meter and counting device manufacturing,31,334,6,2018,5391724,0.3,882317,218687,12585,6732,30% to less than 40%,60% to less than 70%
0100000US,United States,null,334514,3345,null,Totalizing fluid meter and counting device manufacturing,31,334,6,2019,5272031,0.9,890094,229141,12332,6127,30% to less than 40%,50% to less than 60%
0100000US,United States,null,334515,3345,null,Instrument manufacturing for measuring and testing electricity and electrical systems,31,334,6,2018,11436218,0.9,2628435,630696,30390,13400,30% to less than 40%,50% to less than 60%
0100000US,United States,null,334515,3345,null,Instrument manufacturing for measuring and testing electricity and electrical systems,31,334,6,2019,11204200,1.9,2649052,684560,28667,12216,20% to less than 30%,40% to less than 50%
0100000US,United States,null,334516,3345,null,Analytical laboratory instrument manufacturing,31,334,6,2018,16265049,1.4,3707055,916946,44081,18422,20% to less than 30%,40% to less than 50%
0100000US,United States,null,334516,3345,null,Analytical laboratory instrument manufacturing,31,334,6,2019,16461739,1.4,3876794,996607,44284,17711,10% to less than 20%,40% to less than 50%
0100000US,United States,null,334517,3345,null,Irradiation apparatus manufacturing,31,334,6,2018,7988633,0.3,1239183,310000,14728,6267,70% to less than 80%,80% to less than 90%
0100000US,United States,null,334517,3345,null,Irradiation apparatus manufacturing,31,334,6,2019,8403052,0.5,1178801,278099,14090,6047,60% to less than 70%,70% to less than 80%
0100000US,United States,null,334519,3345,null,Other measuring and controlling device manufacturing,31,334,6,2018,13252630,0.7,2917203,729224,36444,16454,40% to less than 50%,60% to less than 70%
0100000US,United States,null,334519,3345,null,Other measuring and controlling device manufacturing,31,334,6,2019,13140788,1.5,2970748,757459,37234,17047,30% to less than 40%,50% to less than 60%
0100000US,United States,null,3346,3346,null,Manufacturing and reproducing magnetic and optical media,31,334,4,2018,1695953,2,426611,107156,7871,4626,10% to less than 20%,50% to less than 60%
0100000US,United States,null,3346,3346,null,Manufacturing and reproducing magnetic and optical media,31,334,4,2019,1426909,5.1,339461,84501,6423,3991,20% to less than 30%,50% to less than 60%
0100000US,United States,null,33461,3346,null,Manufacturing and reproducing magnetic and optical media,31,334,5,2018,1695953,2,426611,107156,7871,4626,10% to less than 20%,50% to less than 60%
0100000US,United States,null,33461,3346,null,Manufacturing and reproducing magnetic and optical media,31,334,5,2019,1426909,5.1,339461,84501,6423,3991,20% to less than 30%,50% to less than 60%
0100000US,United States,null,334613,3346,null,Blank magnetic and optical recording media manufacturing,31,334,6,2018,338641,0.1,36585,8595,512,357,0% to less than 10%,10% to less than 20%
0100000US,United States,null,334613,3346,null,Blank magnetic and optical recording media manufacturing,31,334,6,2019,349575,0.1,33575,8338,444,293,10% to less than 20%,40% to less than 50%
0100000US,United States,null,334614,3346,null,"Software and other prerecorded compact disc, tape, and record reproducing",31,334,6,2018,1357312,2.4,390026,98561,7359,4269,10% to less than 20%,50% to less than 60%
0100000US,United States,null,334614,3346,null,"Software and other prerecorded compact disc, tape, and record reproducing",31,334,6,2019,1077335,6.7,305886,76163,5979,3698,20% to less than 30%,60% to less than 70%
0100000US,United States,null,335,null,null,"Electrical equipment, appliance, and component manufacturing",31,335,3,2018,129719356,0.3,20624847,5161628,344926,234485,30% to less than 40%,50% to less than 60%
0100000US,United States,null,335,null,null,"Electrical equipment, appliance, and component manufacturing",31,335,3,2019,133314764,0.4,21127074,5350023,346043,234681,30% to less than 40%,50% to less than 60%
0100000US,United States,null,3351,3351,null,Electric lighting equipment manufacturing,31,335,4,2018,14264428,1.1,2494909,601992,41229,25928,20% to less than 30%,40% to less than 50%
0100000US,United States,null,3351,3351,null,Electric lighting equipment manufacturing,31,335,4,2019,14124568,1.7,2542930,607298,40137,24662,30% to less than 40%,50% to less than 60%
0100000US,United States,null,33511,3351,null,Electric lamp bulb and part manufacturing,31,335,5,2018,1753121,0.9,267365,68570,4112,3228,10% to less than 20%,40% to less than 50%
0100000US,United States,null,33511,3351,null,Electric lamp bulb and part manufacturing,31,335,5,2019,1293907,7.8,218728,55836,3323,2709,40% to less than 50%,40% to less than 50%
0100000US,United States,null,335110,3351,null,Electric lamp bulb and part manufacturing,31,335,6,2018,1753121,0.9,267365,68570,4112,3228,10% to less than 20%,40% to less than 50%
0100000US,United States,null,335110,3351,null,Electric lamp bulb and part manufacturing,31,335,6,2019,1293907,7.8,218728,55836,3323,2709,40% to less than 50%,40% to less than 50%
0100000US,United States,null,33512,3351,null,Lighting fixture manufacturing,31,335,5,2018,12511307,1.3,2227544,533422,37118,22700,20% to less than 30%,40% to less than 50%
0100000US,United States,null,33512,3351,null,Lighting fixture manufacturing,31,335,5,2019,12830660,1.7,2324202,551462,36814,21953,30% to less than 40%,50% to less than 60%
0100000US,United States,null,335121,3351,null,Residential electric lighting fixture manufacturing,31,335,6,2018,2016360,0.1,313742,72034,6296,4477,40% to less than 50%,50% to less than 60%
0100000US,United States,null,335121,3351,null,Residential electric lighting fixture manufacturing,31,335,6,2019,2169078,2.3,305995,73824,5831,4121,40% to less than 50%,40% to less than 50%
0100000US,United States,null,335122,3351,null,"Commercial, industrial, and institutional electric lighting fixture manufacturing",31,335,6,2018,5586609,2.8,1125174,277455,18365,11280,20% to less than 30%,40% to less than 50%
0100000US,United States,null,335122,3351,null,"Commercial, industrial, and institutional electric lighting fixture manufacturing",31,335,6,2019,5832612,1.1,1181103,278805,18633,11039,30% to less than 40%,50% to less than 60%
0100000US,United States,null,335129,3351,null,Other lighting equipment manufacturing,31,335,6,2018,4908339,0.7,788628,183933,12457,6943,20% to less than 30%,50% to less than 60%
0100000US,United States,null,335129,3351,null,Other lighting equipment manufacturing,31,335,6,2019,4828970,4.2,837105,198833,12350,6793,20% to less than 30%,40% to less than 50%
0100000US,United States,null,3352,3352,null,Household appliance manufacturing,31,335,4,2018,23383498,0.1,2476596,648529,52311,44438,20% to less than 30%,50% to less than 60%
0100000US,United States,null,3352,3352,null,Household appliance manufacturing,31,335,4,2019,24308639,1,2545543,669911,53106,45064,20% to less than 30%,40% to less than 50%
0100000US,United States,null,33521,3352,null,Small electrical appliance manufacturing,31,335,5,2018,3832454,0,442424,122152,9916,7482,20% to less than 30%,60% to less than 70%
0100000US,United States,null,33521,3352,null,Small electrical appliance manufacturing,31,335,5,2019,3792037,0.2,441276,115590,9935,7395,10% to less than 20%,60% to less than 70%
0100000US,United States,null,335210,3352,null,Small electrical appliance manufacturing,31,335,6,2018,3832454,0,442424,122152,9916,7482,20% to less than 30%,60% to less than 70%
0100000US,United States,null,335210,3352,null,Small electrical appliance manufacturing,31,335,6,2019,3792037,0.2,441276,115590,9935,7395,10% to less than 20%,60% to less than 70%
0100000US,United States,null,33522,3352,null,Major household appliance manufacturing,31,335,5,2018,19551044,0.1,2034172,526377,42395,36956,20% to less than 30%,40% to less than 50%
0100000US,United States,null,33522,3352,null,Major household appliance manufacturing,31,335,5,2019,20516602,1.2,2104267,554321,43170,37669,30% to less than 40%,40% to less than 50%
0100000US,United States,null,335220,3352,null,Major household appliance manufacturing,31,335,6,2018,19551044,0.1,2034172,526377,42395,36956,20% to less than 30%,40% to less than 50%
0100000US,United States,null,335220,3352,null,Major household appliance manufacturing,31,335,6,2019,20516602,1.2,2104267,554321,43170,37669,30% to less than 40%,40% to less than 50%
0100000US,United States,null,3353,3353,null,Electrical equipment manufacturing,31,335,4,2018,40073183,0.8,6917516,1733315,111992,71735,30% to less than 40%,50% to less than 60%
0100000US,United States,null,3353,3353,null,Electrical equipment manufacturing,31,335,4,2019,42339870,0.8,6940691,1766159,111438,72003,30% to less than 40%,40% to less than 50%
0100000US,United States,null,33531,3353,null,Electrical equipment manufacturing,31,335,5,2018,40073183,0.8,6917516,1733315,111992,71735,30% to less than 40%,50% to less than 60%
0100000US,United States,null,33531,3353,null,Electrical equipment manufacturing,31,335,5,2019,42339870,0.8,6940691,1766159,111438,72003,30% to less than 40%,40% to less than 50%
0100000US,United States,null,335311,3353,null,"Power, distribution, and specialty transformer manufacturing",31,335,6,2018,5625040,0.8,1013431,252357,17985,12665,50% to less than 60%,50% to less than 60%
0100000US,United States,null,335311,3353,null,"Power, distribution, and specialty transformer manufacturing",31,335,6,2019,6236452,0.9,1060563,263048,18647,13768,50% to less than 60%,40% to less than 50%
0100000US,United States,null,335312,3353,null,Motor and generator manufacturing,31,335,6,2018,10803246,0.2,1719233,428308,29002,19188,40% to less than 50%,50% to less than 60%
0100000US,United States,null,335312,3353,null,Motor and generator manufacturing,31,335,6,2019,12234845,2,1758331,466115,27974,18380,30% to less than 40%,50% to less than 60%
0100000US,United States,null,335313,3353,null,Switchgear and switchboard apparatus manufacturing,31,335,6,2018,13122376,2.3,1959193,491552,30621,20212,20% to less than 30%,30% to less than 40%
0100000US,United States,null,335313,3353,null,Switchgear and switchboard apparatus manufacturing,31,335,6,2019,13028725,1.9,1919452,477358,30324,19906,10% to less than 20%,30% to less than 40%
0100000US,United States,null,335314,3353,null,Relay and industrial control manufacturing,31,335,6,2018,10522522,0.7,2225659,561099,34384,19671,40% to less than 50%,50% to less than 60%
0100000US,United States,null,335314,3353,null,Relay and industrial control manufacturing,31,335,6,2019,10839848,0.8,2202345,559638,34493,19949,30% to less than 40%,50% to less than 60%
0100000US,United States,null,3359,3359,null,Other electrical equipment and component manufacturing,31,335,4,2018,51998246,0.2,8735826,2177791,139394,92384,30% to less than 40%,50% to less than 60%
0100000US,United States,null,3359,3359,null,Other electrical equipment and component manufacturing,31,335,4,2019,52541687,0.5,9097910,2306655,141363,92952,40% to less than 50%,50% to less than 60%
0100000US,United States,null,33591,3359,null,Battery manufacturing,31,335,5,2018,10046411,0.9,1875408,464186,31687,21178,30% to less than 40%,50% to less than 60%
0100000US,United States,null,33591,3359,null,Battery manufacturing,31,335,5,2019,9568897,0.8,1805340,451872,29872,19986,60% to less than 70%,70% to less than 80%
0100000US,United States,null,335911,3359,null,Storage battery manufacturing,31,335,6,2018,7771803,1,1445455,346664,25639,17317,30% to less than 40%,60% to less than 70%
0100000US,United States,null,335911,3359,null,Storage battery manufacturing,31,335,6,2019,7455914,0.6,1418897,343557,24551,16458,70% to less than 80%,70% to less than 80%
0100000US,United States,null,335912,3359,null,Primary battery manufacturing,31,335,6,2018,2274608,1.9,429953,117522,6048,3861,40% to less than 50%,10% to less than 20%
0100000US,United States,null,335912,3359,null,Primary battery manufacturing,31,335,6,2019,2112983,3,386443,108315,5321,3528,30% to less than 40%,50% to less than 60%
0100000US,United States,null,33592,3359,null,Communication and energy wire and cable manufacturing,31,335,5,2018,11242243,0.2,1432378,356511,24200,17149,50% to less than 60%,60% to less than 70%
0100000US,United States,null,33592,3359,null,Communication and energy wire and cable manufacturing,31,335,5,2019,11695633,0.7,1513353,382483,25638,18454,40% to less than 50%,60% to less than 70%
0100000US,United States,null,335921,3359,null,Fiber optic cable manufacturing,31,335,6,2018,2901202,0.5,408085,96219,6829,4842,50% to less than 60%,60% to less than 70%
0100000US,United States,null,335921,3359,null,Fiber optic cable manufacturing,31,335,6,2019,3103731,1.1,429077,103063,6791,4646,50% to less than 60%,70% to less than 80%
0100000US,United States,null,335929,3359,null,Other communication and energy wire manufacturing,31,335,6,2018,8341041,0.2,1024293,260292,17371,12307,40% to less than 50%,60% to less than 70%
0100000US,United States,null,335929,3359,null,Other communication and energy wire manufacturing,31,335,6,2019,8591902,0.8,1084276,279420,18847,13808,40% to less than 50%,60% to less than 70%
0100000US,United States,null,33593,3359,null,Wiring device manufacturing,31,335,5,2018,14674785,0.3,2150943,517979,37932,26998,40% to less than 50%,40% to less than 50%
0100000US,United States,null,33593,3359,null,Wiring device manufacturing,31,335,5,2019,13988655,0.7,2138816,530435,36234,26073,30% to less than 40%,40% to less than 50%
0100000US,United States,null,335931,3359,null,Current-carrying wiring device manufacturing,31,335,6,2018,8939202,0.5,1457210,349039,25456,17185,30% to less than 40%,50% to less than 60%
0100000US,United States,null,335931,3359,null,Current-carrying wiring device manufacturing,31,335,6,2019,8349821,0.9,1438093,356628,24828,17116,30% to less than 40%,50% to less than 60%
0100000US,United States,null,335932,3359,null,Noncurrent-carrying wiring device manufacturing,31,335,6,2018,5735583,0.3,693733,168940,12476,9813,40% to less than 50%,40% to less than 50%
0100000US,United States,null,335932,3359,null,Noncurrent-carrying wiring device manufacturing,31,335,6,2019,5638834,1.3,700723,173807,11406,8957,40% to less than 50%,40% to less than 50%
0100000US,United States,null,33599,3359,null,All other electrical equipment and component manufacturing,31,335,5,2018,16034807,0.2,3277097,839116,45575,27060,20% to less than 30%,40% to less than 50%
0100000US,United States,null,33599,3359,null,All other electrical equipment and component manufacturing,31,335,5,2019,17288503,1.1,3640401,941865,49618,28440,30% to less than 40%,50% to less than 60%
0100000US,United States,null,335991,3359,null,Carbon and graphite product manufacturing,31,335,6,2018,4467726,0.5,654992,160460,9672,7044,20% to less than 30%,30% to less than 40%
0100000US,United States,null,335991,3359,null,Carbon and graphite product manufacturing,31,335,6,2019,4893423,1.3,688796,167382,9942,7043,30% to less than 40%,40% to less than 50%
0100000US,United States,null,335999,3359,null,All other miscellaneous electrical equipment and component manufacturing,31,335,6,2018,11567081,0.2,2622105,678656,35902,20015,20% to less than 30%,40% to less than 50%
0100000US,United States,null,335999,3359,null,All other miscellaneous electrical equipment and component manufacturing,31,335,6,2019,12395080,1.4,2951604,774483,39676,21397,30% to less than 40%,50% to less than 60%
0100000US,United States,null,336,null,null,Transportation equipment manufacturing,31,336,3,2018,989981398,0.1,106827739,28690205,1569237,1132606,30% to less than 40%,40% to less than 50%
0100000US,United States,null,336,null,null,Transportation equipment manufacturing,31,336,3,2019,957475988,0.1,108055583,29096603,1552433,1114752,30% to less than 40%,40% to less than 50%
0100000US,United States,null,3361,3361,null,Motor vehicle manufacturing,31,336,4,2018,347588886,0.1,16875754,4372917,217537,180858,40% to less than 50%,50% to less than 60%
0100000US,United States,null,3361,3361,null,Motor vehicle manufacturing,31,336,4,2019,343796250,0.1,17492913,4626351,223320,185072,10% to less than 20%,30% to less than 40%
0100000US,United States,null,33611,3361,null,Automobile and light duty motor vehicle manufacturing,31,336,5,2018,315171307,0.1,14895084,3923323,187386,155901,50% to less than 60%,50% to less than 60%
0100000US,United States,null,33611,3361,null,Automobile and light duty motor vehicle manufacturing,31,336,5,2019,310009660,0.1,15472293,4144992,191513,159220,10% to less than 20%,40% to less than 50%
0100000US,United States,null,336111,3361,null,Automobile manufacturing,31,336,6,2018,108323824,0,6771687,1628140,81727,62382,60% to less than 70%,60% to less than 70%
0100000US,United States,null,336111,3361,null,Automobile manufacturing,31,336,6,2019,104485057,0.4,6899369,1780551,80374,60769,10% to less than 20%,60% to less than 70%
0100000US,United States,null,336112,3361,null,Light truck and utility vehicle manufacturing,31,336,6,2018,206847483,0.1,8123397,2295183,105659,93519,30% to less than 40%,40% to less than 50%
0100000US,United States,null,336112,3361,null,Light truck and utility vehicle manufacturing,31,336,6,2019,205524603,0.1,8572924,2364441,111139,98451,0% to less than 10%,20% to less than 30%
0100000US,United States,null,33612,3361,null,Heavy duty truck manufacturing,31,336,5,2018,32417580,0.1,1980670,449594,30151,24957,20% to less than 30%,30% to less than 40%
0100000US,United States,null,33612,3361,null,Heavy duty truck manufacturing,31,336,5,2019,33786591,0.1,2020620,481360,31806,25853,40% to less than 50%,20% to less than 30%
0100000US,United States,null,336120,3361,null,Heavy duty truck manufacturing,31,336,6,2018,32417580,0.1,1980670,449594,30151,24957,20% to less than 30%,30% to less than 40%
0100000US,United States,null,336120,3361,null,Heavy duty truck manufacturing,31,336,6,2019,33786591,0.1,2020620,481360,31806,25853,40% to less than 50%,20% to less than 30%
0100000US,United States,null,3362,3362,null,Motor vehicle body and trailer manufacturing,31,336,4,2018,50808643,0.4,7716110,1930036,157618,127179,30% to less than 40%,40% to less than 50%
0100000US,United States,null,3362,3362,null,Motor vehicle body and trailer manufacturing,31,336,4,2019,49257888,0.5,7445538,1848671,147431,118370,20% to less than 30%,40% to less than 50%
0100000US,United States,null,33621,3362,null,Motor vehicle body and trailer manufacturing,31,336,5,2018,50808643,0.4,7716110,1930036,157618,127179,30% to less than 40%,40% to less than 50%
0100000US,United States,null,33621,3362,null,Motor vehicle body and trailer manufacturing,31,336,5,2019,49257888,0.5,7445538,1848671,147431,118370,20% to less than 30%,40% to less than 50%
0100000US,United States,null,336211,3362,null,Motor vehicle body manufacturing,31,336,6,2018,15297208,1.1,2426100,602962,49020,38960,30% to less than 40%,40% to less than 50%
0100000US,United States,null,336211,3362,null,Motor vehicle body manufacturing,31,336,6,2019,16004626,0.7,2460387,598025,45939,36015,30% to less than 40%,40% to less than 50%
0100000US,United States,null,336212,3362,null,Truck trailer manufacturing,31,336,6,2018,12069497,0.6,1737708,421193,38016,31569,40% to less than 50%,50% to less than 60%
0100000US,United States,null,336212,3362,null,Truck trailer manufacturing,31,336,6,2019,12167118,0.9,1688027,417034,37007,31046,30% to less than 40%,50% to less than 60%
0100000US,United States,null,336213,3362,null,Motor home manufacturing,31,336,6,2018,5178109,0.4,651411,168204,13715,10612,40% to less than 50%,20% to less than 30%
0100000US,United States,null,336213,3362,null,Motor home manufacturing,31,336,6,2019,4581679,0.2,594358,150101,11430,8553,10% to less than 20%,50% to less than 60%
0100000US,United States,null,336214,3362,null,Travel trailer and camper manufacturing,31,336,6,2018,18263830,0.3,2900891,737677,56867,46037,20% to less than 30%,30% to less than 40%
0100000US,United States,null,336214,3362,null,Travel trailer and camper manufacturing,31,336,6,2019,16504465,1.2,2702766,683512,53055,42755,10% to less than 20%,30% to less than 40%
0100000US,United States,null,3363,3363,null,Motor vehicle parts manufacturing,31,336,4,2018,270159142,0.3,32456195,8252663,592583,456104,30% to less than 40%,40% to less than 50%
0100000US,United States,null,3363,3363,null,Motor vehicle parts manufacturing,31,336,4,2019,260073140,0.3,31894773,8264742,576157,441163,30% to less than 40%,40% to less than 50%
0100000US,United States,null,33631,3363,null,Motor vehicle gasoline engine and engine parts manufacturing,31,336,5,2018,40184391,0.1,4130808,1096660,64038,47532,20% to less than 30%,30% to less than 40%
0100000US,United States,null,33631,3363,null,Motor vehicle gasoline engine and engine parts manufacturing,31,336,5,2019,37228166,1.1,3999712,1071122,61804,46379,20% to less than 30%,30% to less than 40%
0100000US,United States,null,336310,3363,null,Motor vehicle gasoline engine and engine parts manufacturing,31,336,6,2018,40184391,0.1,4130808,1096660,64038,47532,20% to less than 30%,30% to less than 40%
0100000US,United States,null,336310,3363,null,Motor vehicle gasoline engine and engine parts manufacturing,31,336,6,2019,37228166,1.1,3999712,1071122,61804,46379,20% to less than 30%,30% to less than 40%
0100000US,United States,null,33632,3363,null,Motor vehicle electrical and electronic equipment manufacturing,31,336,5,2018,24009763,0.2,3036529,718377,57597,43081,50% to less than 60%,40% to less than 50%
0100000US,United States,null,33632,3363,null,Motor vehicle electrical and electronic equipment manufacturing,31,336,5,2019,23886585,0.6,3037189,715523,56470,42080,50% to less than 60%,50% to less than 60%
0100000US,United States,null,336320,3363,null,Motor vehicle electrical and electronic equipment manufacturing,31,336,6,2018,24009763,0.2,3036529,718377,57597,43081,50% to less than 60%,40% to less than 50%
0100000US,United States,null,336320,3363,null,Motor vehicle electrical and electronic equipment manufacturing,31,336,6,2019,23886585,0.6,3037189,715523,56470,42080,50% to less than 60%,50% to less than 60%
0100000US,United States,null,33633,3363,null,Motor vehicle steering and suspension components (except spring) manufacturing,31,336,5,2018,15805193,0.6,2006367,506710,37095,26069,20% to less than 30%,20% to less than 30%
0100000US,United States,null,33633,3363,null,Motor vehicle steering and suspension components (except spring) manufacturing,31,336,5,2019,15272994,0.8,1986025,533810,36159,25270,40% to less than 50%,50% to less than 60%
0100000US,United States,null,336330,3363,null,Motor vehicle steering and suspension components (except spring) manufacturing,31,336,6,2018,15805193,0.6,2006367,506710,37095,26069,20% to less than 30%,20% to less than 30%
0100000US,United States,null,336330,3363,null,Motor vehicle steering and suspension components (except spring) manufacturing,31,336,6,2019,15272994,0.8,1986025,533810,36159,25270,40% to less than 50%,50% to less than 60%
0100000US,United States,null,33634,3363,null,Motor vehicle brake system manufacturing,31,336,5,2018,12239697,0.2,1256699,320832,24023,18306,20% to less than 30%,30% to less than 40%
0100000US,United States,null,33634,3363,null,Motor vehicle brake system manufacturing,31,336,5,2019,11632509,0.4,1206673,303257,23083,17359,30% to less than 40%,30% to less than 40%
0100000US,United States,null,336340,3363,null,Motor vehicle brake system manufacturing,31,336,6,2018,12239697,0.2,1256699,320832,24023,18306,20% to less than 30%,30% to less than 40%
0100000US,United States,null,336340,3363,null,Motor vehicle brake system manufacturing,31,336,6,2019,11632509,0.4,1206673,303257,23083,17359,30% to less than 40%,30% to less than 40%
0100000US,United States,null,33635,3363,null,Motor vehicle transmission and power train parts manufacturing,31,336,5,2018,42689314,1.7,4876555,1336103,76833,60326,20% to less than 30%,20% to less than 30%
0100000US,United States,null,33635,3363,null,Motor vehicle transmission and power train parts manufacturing,31,336,5,2019,42076172,0.2,4886928,1360956,74015,57180,10% to less than 20%,20% to less than 30%
0100000US,United States,null,336350,3363,null,Motor vehicle transmission and power train parts manufacturing,31,336,6,2018,42689314,1.7,4876555,1336103,76833,60326,20% to less than 30%,20% to less than 30%
0100000US,United States,null,336350,3363,null,Motor vehicle transmission and power train parts manufacturing,31,336,6,2019,42076172,0.2,4886928,1360956,74015,57180,10% to less than 20%,20% to less than 30%
0100000US,United States,null,33636,3363,null,Motor vehicle seating and interior trim manufacturing,31,336,5,2018,30128783,0.2,3465808,851192,72692,57234,50% to less than 60%,50% to less than 60%
0100000US,United States,null,33636,3363,null,Motor vehicle seating and interior trim manufacturing,31,336,5,2019,29131727,0.6,3400227,855010,71536,56301,50% to less than 60%,50% to less than 60%
0100000US,United States,null,336360,3363,null,Motor vehicle seating and interior trim manufacturing,31,336,6,2018,30128783,0.2,3465808,851192,72692,57234,50% to less than 60%,50% to less than 60%
0100000US,United States,null,336360,3363,null,Motor vehicle seating and interior trim manufacturing,31,336,6,2019,29131727,0.6,3400227,855010,71536,56301,50% to less than 60%,50% to less than 60%
0100000US,United States,null,33637,3363,null,Motor vehicle metal stamping,31,336,5,2018,38327693,0.5,5944310,1532957,105656,83973,10% to less than 20%,30% to less than 40%
0100000US,United States,null,33637,3363,null,Motor vehicle metal stamping,31,336,5,2019,36677433,0.9,5817431,1505223,103982,82740,20% to less than 30%,30% to less than 40%
0100000US,United States,null,336370,3363,null,Motor vehicle metal stamping,31,336,6,2018,38327693,0.5,5944310,1532957,105656,83973,10% to less than 20%,30% to less than 40%
0100000US,United States,null,336370,3363,null,Motor vehicle metal stamping,31,336,6,2019,36677433,0.9,5817431,1505223,103982,82740,20% to less than 30%,30% to less than 40%
0100000US,United States,null,33639,3363,null,Other motor vehicle parts manufacturing,31,336,5,2018,66774309,0.4,7739119,1889832,154648,119582,40% to less than 50%,50% to less than 60%
0100000US,United States,null,33639,3363,null,Other motor vehicle parts manufacturing,31,336,5,2019,64167554,0.6,7560589,1919841,149108,113854,40% to less than 50%,50% to less than 60%
0100000US,United States,null,336390,3363,null,Other motor vehicle parts manufacturing,31,336,6,2018,66774309,0.4,7739119,1889832,154648,119582,40% to less than 50%,50% to less than 60%
0100000US,United States,null,336390,3363,null,Other motor vehicle parts manufacturing,31,336,6,2019,64167554,0.6,7560589,1919841,149108,113854,40% to less than 50%,50% to less than 60%
0100000US,United States,null,3364,3364,null,Aerospace product and parts manufacturing,31,336,4,2018,251069099,0.2,37552896,11025985,406212,235738,30% to less than 40%,40% to less than 50%
