,Job Posting ID,Job Posting Date,Job Title,Job Title Full,Job Title Additional Info,Job Position Type,Job Position Level,Years of Experience,Job Skills,Job Location,Minimum Pay,Maximum Pay,Pay Rate,Number of Applicants,Company Name,Company Industry,Company Size
17159,2680218644,2021-01-14,Software Development Engineer,"Software Development Engineer , Trilogy","$60,000/year USD",Full-time,Mid-Senior level,3,"['cloud', 'ml', 'ai', 'coding']","Charlotte, NC",,,,4.0,Crossover for Work,Information Technology & Services,"1,001-5,000 employees"
17160,2673999489,2021-01-14,Data Analyst,Portfolio Data Analyst,,Full-time,Entry level,3,[],"Salt Lake City, UT",,,,28.0,Addepar,Computer Software,201-500 employees
17161,2737498059,2021-01-14,Business Analyst,Business Analyst,,Full-time,Mid-Senior level,5,['agile'],"Dayton, OH",,,,46.0,Hays,Staffing & Recruiting,"5,001-10,000 employees"
17162,2702401839,2021-01-14,Developer,Swift Developer,"Full-time, Remote",Contract,Mid-Senior level,10,[],"Glendale, AZ",,,,,Toptal,Internet,"1,001-5,000 employees"
17163,2619394686,2021-01-14,Senior Analyst,Senior Analyst Operations Finance,,Full-time,Associate,3,"['excel', 'spreadsheets', 'power_bi', 'powerpoint']","Morrisville, NC",,,,13.0,Clinipace,Research,"501-1,000 employees"
17164,2677653333,2021-01-14,Data Architect,Senior Data Modeler/ Data Architect,,Full-time,Mid-Senior level,5,"['data_lake', 'ibm', 'etl', 'sql']","Albuquerque, NM",,,,,Perficient,Information Technology & Services,"1,001-5,000 employees"
17165,2732457948,2021-01-14,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,5,"['database', 'ruby', 'node.js', 'saas', 'slack', 'looker', 'warehousing', 'redis', 'aws', 'redshift', 'etl', 'postgres']","Orange, CA",,,,,Aha!,Computer Software,51-200 employees
17166,2748796797,2021-01-14,Software Engineer,"Staff Software Engineer, Fulfillment",,Full-time,Associate,4,"['database', 'cloud', 'javascript', 'agile', 'python', 'hadoop', 'docker', 'css', 'programming', 'php', 'spark', 'backend', 'codebase', 'java', 'html', 'sql', 'apache']","San Francisco, CA",125000.0,236000.0,yr,,Minted,Internet,201-500 employees
17167,2596257700,2021-01-14,Software Engineer,Software Engineer,Backend - Consul Core,Full-time,Entry level,1,"['cloud', 'programming', 'microsoft', 'aws', 'go', 'azure']","Chicago, IL",,,,,HashiCorp,Computer Software,"1,001-5,000 employees"
17168,2753082890,2021-01-14,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,5,"['numpy', 'database', 'python', 'programming', 'warehousing', 'pandas', 'aws', 'mysql', 'redshift', 'etl', 'no-sql', 'snowflake', 'sql']","Irving, TX",,,,,Recruiting from Scratch,Staffing & Recruiting,11-50 employees
17169,2706520051,2021-01-14,Data Scientist,Data Scientist,,Full-time,Mid-Senior level,7,"['github', 'atlassian', 'saas', 'slack', 'python', 'looker', 'sql', 'bi', 'machine_learning']","Boston, MA",,,,19.0,Cypress.io,Computer Software,11-50 employees
17170,2689886203,2021-01-14,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,5,"['cloud', 'aws', 'azure']","Las Vegas, NV",,,,,Toptal,Internet,"1,001-5,000 employees"
17171,2744669420,2021-01-14,Data Engineer,Data Engineer,,Full-time,Associate,4,"['scala', 'warehousing', 'cloud', 'gcp', 'java', 'aws', 'pyspark', 'python', 'redshift', 'etl', 'sql', 'bi', 'azure', 'spark']",New York City Metropolitan Area,121000.0,143000.0,yr,31.0,Harnham,Staffing & Recruiting,51-200 employees
17172,2687531489,2021-01-14,Software Engineer,Angular Full Stack Software Engineers,*4 Openings!!!*,Full-time,Mid-Senior level,7,"['excel', 'cloud', 'java', 'postgresql', 'visio', 'sql', 'azure']","Eden Prairie, MN",,,,6.0,Modis,Information Technology & Services,"10,001+ employees"
17173,2718916598,2021-01-14,Data Scientist,Data Scientist,,Full-time,Entry level,2,"['numpy', 'pandas', 'scikit-learn', 'python', 'programming', 'ml', 'snowflake', 'sql', 'ai', 'machine_learning']","Chicago, IL",,,,10.0,Clearcover,Insurance,201-500 employees
17174,2745602866,2021-01-15,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,0,"['numpy', 'cloud', 'gitlab', 'agile', 'python', 'hadoop', 'git', 'dataops', 'programming', 'devops', 'spark', 'github', 'pandas', 'aws', 'mysql', 'redshift', 'sql', 'nosql', 'go', 'aurora']",United States,,,,7.0,When I Work,Internet,51-200 employees
17175,2724813581,2021-01-15,Data Analyst,Data Analyst- Gdit National Assistance Center,General Dynamics Information Technology,Full-time,Entry level,2,"['excel', 'database', 'microsoft']","Rensselaer, NY",,,,1.0,,Staffing & Recruiting,"10,001+ employees"
17176,2737679625,2021-01-15,Software Engineer,Senior Software Engineer,,Full-time,Mid-Senior level,6,"['javascript', 'node.js', 'backend', 'mysql', 'sql', 'postgres']","Los Angeles, CA",,,,1.0,Knock,Real Estate,201-500 employees
17177,2702418945,2021-01-15,Software Engineer,"Staff Software Engineer, Traffic Foundation",,Full-time,Mid-Senior level,6,"['cloud', 'linux', 'gcp', 'programming', 'backend', 'java', 'aws', 'go', 'azure', 'c++']",United States,112000.0,367000.0,yr,9.0,Walmart Global Tech,Computer Software,"10,001+ employees"
17178,2739283128,2021-01-15,Software Engineer,Software Engineer,,Full-time,Associate,5,"['python', 'docker', 'programming', 'aws', 'bash']",United States,,,,,Menlo Security Inc.,Computer & Network Security,51-200 employees
17179,2689861976,2021-01-15,Data Engineer,Senior Data Engineer,,Full-time,Associate,3,"['database', 'python', 'hadoop', 'server', 'git', 'gcp', 'devops', 'spark', 'backend', 'aws', 'mysql', 'pyspark', 'redshift', 'etl', 'ml', 'sql', 'apache', 'machine_learning', 'airflow', 'coding', 'aurora', 'postgres']","Mountain View, CA",,,,9.0,HackerRank,Computer Software,201-500 employees
17180,2722430944,2021-01-15,Software Development Engineer,Software Development Engineer Iii,,Full-time,Mid-Senior level,4,"['microsoft', 'c++', 'java', 'python', 'programming', 'javascript/typescript', 'azure', 'c']","Johnson City, NY",,,,2.0,iA,Pharmaceuticals,201-500 employees
17181,2737667142,2021-01-15,Business Analyst,Lead Aem Business Analyst,,Full-time,Associate,5,['agile'],"Pittsburgh, PA",,,,,Perficient,Information Technology & Services,"1,001-5,000 employees"
17182,2681549626,2021-01-15,Data Engineer,Senior Data Engineer,Fully Remote,Full-time,Associate,4,"['python', 'programming', 'devops', 'backend', 'java', 'aws', 'snowflake', 'nosql', 'apache', 'airflow']","San Francisco, CA",,,,,Sitka,Medical Practice,11-50 employees
17183,2663353454,2021-01-15,Network Analyst,Senior Network Analyst,US Remote Eligible,Full-time,Mid-Senior level,6,['go'],"Dallas, TX",,,,4.0,Edward Jones,Financial Services,"10,001+ employees"
17184,2745430364,2021-01-15,Business Analyst,Senior Servicenow Business Analyst,Remote,Full-time,Associate,3,"['agile', 'jira', 'scrum', 'java', 'kanban']","Tallahassee, FL",,,,,ICF,Management Consulting,"5,001-10,000 employees"
17185,2708989119,2021-01-15,Software Engineer,Software Engineer,,Full-time,Entry level,2,"['scala', 'git', 'java', 'javascript', 'ruby', 'programming', 'docker']","Indianapolis, IN",,,,5.0,HomeAdvisor,Internet,"1,001-5,000 employees"
17186,2733203578,2021-01-15,Business Intelligence Analyst,Senior Business Intelligence Analyst,,Full-time,Associate,3,"['looker', 'qlik', 'redshift', 'tableau', 'snowflake', 'sql', 'excel']","Portland, OR",,,,3.0,Vacasa,"Leisure, Travel & Tourism","1,001-5,000 employees"
17187,2559052612,2021-01-15,Data Architect,Senior Data Modeler/ Data Architect-With Healthcare Experience,,Full-time,Mid-Senior level,8,"['data_lake', 'ibm', 'etl', 'sql']","Milwaukee, WI",,,,2.0,Perficient,Information Technology & Services,"1,001-5,000 employees"
17188,2674606427,2021-01-15,Developer,Senior Developer/Analyst,Remote,Full-time,Associate,4,"['cloud', 'agile', 'jira', 'visio', 'programming', 'microsoft', 'ci/cd', 'java', 'html', 'sql', 'coding']",United States,,,,5.0,Adtalem Global Education,Education Management,"10,001+ employees"
17189,2731876928,2021-01-15,Data Engineer,Lead Data Engineer,,Full-time,Mid-Senior level,8,"['ci/cd', 'airflow', 'aws', 'mysql', 'python', 'redshift', 'etl', 'postgresql', 'linux', 'snowflake', 'sql', 'spark']",United States,,,,6.0,Viasat Inc.,Telecommunications,"5,001-10,000 employees"
17190,2438189860,2021-01-15,Data Scientist,Inference Data Scientist,,Full-time,Associate,4,"['python', 'r', 'sql']","Atlanta, GA",,,,96.0,Mozilla,Computer Software,"501-1,000 employees"
17191,2589584295,2021-01-15,Software Engineer,Software Engineer,Backend - Consul Service Mesh,Full-time,Entry level,3,"['cloud', 'programming', 'microsoft', 'aws', 'go', 'azure']","Portland, OR",,,,,HashiCorp,Computer Software,"1,001-5,000 employees"
17192,2742502033,2021-01-15,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,3,['excel'],"Morgantown, KY",,,,,Toptal,Internet,"1,001-5,000 employees"
17193,2754726867,2021-01-15,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,6,"['node.js', 'scrum', 'ci/cd', 'agile']","Seattle, WA",,,,29.0,LegalShield,Legal Services,"501-1,000 employees"
17194,2681359574,2021-01-15,Software Engineer,Software Engineer,REMOTE,Full-time,Entry level,2,"['agile', 'linux', 'c++']","Lafayette, LA",,,,,L3Harris Technologies,Defense & Space,"10,001+ employees"
17195,2676997515,2021-01-16,Product Owner,Seniorbusiness Analyst/Product Owner,Healthcare Applications - Remote Nationwide,Full-time,Associate,5,"['agile', 'scrum', 'c']","Phoenix, AZ",70000.0,115000.0,yr,19.0,Optum,Hospital & Health Care,"10,001+ employees"
17196,2429954208,2021-01-16,System Engineer,System Engineer,Software,Full-time,Entry level,2,"['agile', 'python', 'scrum', 'aws']",United States,,,,15.0,Invitae,Biotechnology,"1,001-5,000 employees"
17197,2715152544,2021-01-16,Software Engineer,Senior Backend Software Engineer,Remote,Full-time,Associate,3,"['agile', 'backend', 'java', 'ai', 'machine_learning']","Washington, DC",,,,,"New Relic, Inc.",Computer Software,"1,001-5,000 employees"
17198,2676029013,2021-01-16,Data Engineer,Senior Data Engineer,Telecommute,Full-time,Associate,4,"['warehousing', 'etl', 'snowflake', 'sql']","Eden Prairie, MN",117000.0,182000.0,yr,,Optum,Hospital & Health Care,"10,001+ employees"
17199,2640446912,2021-01-16,Senior Analyst,Senior Analyst,"Attribution (REMOTE, USA)",Full-time,Mid-Senior level,4,"['cloud', 'etl']","Ellicott City, MD",,,,5.0,Merkle,Marketing & Advertising,"5,001-10,000 employees"
17200,2716173576,2021-01-16,Data Analyst,Product Data Analyst,,Full-time,Associate,3,"['r', 'python', 'sql']","Los Angeles, CA",,,,142.0,"Multi Media, LLC",Information Technology & Services,51-200 employees
17201,2707408590,2021-01-16,Software Engineer,"Principal Software Engineer , Trilogy","$400,000/year USD",Full-time,Executive,20,"['cloud', 'aws', 'azure']","West Palm Beach, FL",,,,2.0,Crossover for Work,Information Technology & Services,"1,001-5,000 employees"
17202,2735120872,2021-01-16,Financial Analyst,Senior Financial Analyst,,Full-time,Mid-Senior level,9,"['powerpoint', 'microsoft', 'excel', 'powerbi']","Palm Coast, FL",71000.0,87000.0,yr,23.0,Designs for Health,"Health, Wellness & Fitness",201-500 employees
17203,2743434776,2021-01-16,Business System Analyst,Business System Analyst,,Contract,Mid-Senior level,8,"['excel', 'etl', 'sql', 'server']","Texas, United States",,,,25.0,Modis,Information Technology & Services,"10,001+ employees"
17204,2708650856,2021-01-16,Software Engineer,Software Engineers,,Full-time,Director,8,"['github', 'bash', 'atlassian', 'git', 'microsoft', 'java', 'css', 'javascript', 'html', 'coding', 'programming', 'selenium', 'node', 'jira', 'kanban', 'sharepoint']","Chesapeake, VA",96000.0,118000.0,hr,20.0,Insight Global,Staffing & Recruiting,"1,001-5,000 employees"
17205,2698923785,2021-01-16,Data Engineer,Aws Data Engineer,,Full-time,Mid-Senior level,11,"['aws', 'etl', 'aurora', 'sql']","Washington, DC",,,,6.0,IVY TECH SOLUTIONS INC,,
17206,2680368686,2021-01-16,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,5,"['github', 'saas', 'aws', 'agile', 'python', 'redshift', 'sql', 'server', 'devops', 'c']","Nashville, TN",,,,3.0,Jobot,Staffing & Recruiting,201-500 employees
17207,2711920866,2021-01-16,Data Scientist,Senior Data Scientist,,Full-time,Mid-Senior level,1,"['r', 'spss', 'cloud', 'sas', 'aws', 'python', 'matlab', 'linux', 'sql', 'machine_learning']",Atlanta Metropolitan Area,,,,11.0,Kibo,Computer Software,201-500 employees
17208,2647525343,2021-01-16,Data Scientist,Data Scientist-Iii,,Full-time,Associate,4,"['python', 'linux', 'spark', 'codebase', 'ml', 'sql', 'apache', 'machine_learning']",United States,,,,7.0,VideoAmp,Marketing & Advertising,201-500 employees
17209,2682319761,2021-01-16,Data Analyst,Product Data Analyst,,Full-time,Entry level,3,"['excel', 'microsoft', 'word', 'power_bi', 'agile', 'python', 'powerpoint', 'tableau', 'etl', 'sql']",United States,,,,7.0,"Ontrak, Inc",Mental Health Care,"501-1,000 employees"
17210,2417292474,2021-01-16,Software Engineer,"Software Engineer, Finance Automation",,Full-time,Mid-Senior level,3,"['cloud', 'python', 'bigquery', 'programming', 'backend', 'java', 'shell', 'redshift', 'etl', 'snowflake', 'sql', 'machine_learning', 'scala', 'unix']",United States,,,,109.0,Hopper,Internet,201-500 employees
17211,2688479816,2021-01-16,Data Analyst,Senior Data Analyst,,Full-time,Mid-Senior level,4,"['spreadsheets', 'database', 'python', 'bi', 'looker', 'tableau', 'sql']","Seattle, WA",,,,29.0,NerdWallet,Consumer Services,201-500 employees
17212,2657210430,2021-01-16,Data Scientist,Data Scientist,"Remote, Full-time",Contract,Mid-Senior level,8,[],"Ventura, CA",,,,2.0,Toptal,Internet,"1,001-5,000 employees"
17213,2677462211,2021-01-16,Software Engineer,Staff Software Engineer,(REMOTE) SaaS Management,Full-time,Associate,3,"['graphql', 'datadog', 'python', 'docker', 'saas', 'redis', 'golang', 'postgres']","Austin, TX",,,,,SailPoint,Computer Software,"1,001-5,000 employees"
17214,2683587199,2021-01-17,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,7,"['cloud', 'aws', 'azure']","Santa Rosa, CA",,,,,Toptal,Internet,"1,001-5,000 employees"
17215,2681828357,2021-01-17,Database Engineer,Senior Database Engineer,Remote,Full-time,Mid-Senior level,4,"['oracle', 'database', 't-sql', 'etl', 'sql', 'server']",United States,,,,12.0,Array,Financial Services,51-200 employees
17216,2652782254,2021-01-17,Data Engineer,Cloud Data Engineer,,Full-time,Entry level,2,"['database', 'jupyter', 'cloud', 'agile', 'python', 'git', 'gcp', 'oracle', 'ci/cd', 'aws', 'redshift', 'sql', 'apache', 'machine_learning', 'airflow', 'postgres']",United States,,,,11.0,Oportun,Financial Services,"1,001-5,000 employees"
17217,2732460647,2021-01-17,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,3,"['database', 'ruby', 'node.js', 'saas', 'slack', 'looker', 'warehousing', 'redis', 'aws', 'redshift', 'etl', 'postgres']","Seattle, WA",,,,1.0,Aha!,Computer Software,51-200 employees
17218,2516504473,2021-01-17,Software Engineer,Software Engineer Ii,"10,000FT (Remote Eligible)",Full-time,Entry level,0,"['cloud', 'javascript', 'ruby', 'saas', 'programming', 'devops', 'java']","Bellevue, WA",89000.0,144000.0,yr,12.0,Smartsheet,Computer Software,"1,001-5,000 employees"
17219,2741514235,2021-01-17,Software Engineer,"Software Engineer Ii, Engineering","Arrivals & Departures (Remote - NV, CA, TX, FL)",Full-time,Entry level,3,"['scrum', 'backend', 'cloud', 'agile', 'kanban', 'devops', 'azure', 'c']","Nevada, United States",,,,,MGM Resorts International,Hospitality,"10,001+ employees"
17220,2738301444,2021-01-17,Data Scientist,Senior Data Scientist Remote,Humana,Full-time,Associate,2,"['r', 'scala', 'pyspark', 'python', 'ml', 'machine_learning', 'spark']","Albany, NY",,,,,,Staffing & Recruiting,"10,001+ employees"
17221,2700267876,2021-01-17,Compensation Analyst,Senior Sales Compensation Analyst,,Full-time,Mid-Senior level,4,"['excel', 'oracle', 'sap']","America, AL",,,,,Blackbaud,Computer Software,"1,001-5,000 employees"
17222,2702492829,2021-01-17,Marketing Analyst,Marketing Analyst And Operations Specialist,,Full-time,Entry level,1,"['looker', 'spark']","Portland, Oregon Metropolitan Area",,,,1.0,OpenSesame,E-learning,51-200 employees
17223,2639056780,2021-01-17,Software Engineer,"Software Engineer, Cloud Platform",,Full-time,Mid-Senior level,6,"['scala', 'cloud', 'java', 'kotlin', 'python', 'programming', 'go']","New York, NY",,,,9.0,Invitae,Biotechnology,"1,001-5,000 employees"
17224,2693756743,2021-01-17,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,3,"['data_lake', 'warehousing', 'database', 'backend', 'airflow', 'mysql', 'agile', 'redshift', 'etl', 'hadoop', 'snowflake', 'docker', 'postgres', 'spark']",Dallas-Fort Worth Metroplex,164000.0,147000.0,yr,2.0,Paladin Consulting,Staffing & Recruiting,"1,001-5,000 employees"
17225,2696933414,2021-01-17,Developer,Mulesoft Developer,,Full-time,Mid-Senior level,6,"['ibm', 'oracle', 'iot', 'microsoft', 'xml', 'jse/jee']","Billings, MT",,,,1.0,Perficient,Information Technology & Services,"1,001-5,000 employees"
17226,2731470822,2021-01-17,Software Engineer,Associate Software Engineer,,Full-time,Mid-Senior level,2,"['cloud', 'python', 'java', 'aws', 'ai']","Chicago, IL",,,,4.0,Genesys,Computer Software,"1,001-5,000 employees"
17227,2727465146,2021-01-17,Software Engineer,Seniorfront End Software Engineer,,Full-time,Associate,3,"['frontend', 'ci/cd', 'cloud', 'golang', 'css', 'javascript', 'html', 'coding', 'linux', 'asp.net', 'devops', 'azure', 'c']","Chelmsford, MA",,,,,Barracuda,Information Technology & Services,"1,001-5,000 employees"
17228,2678760533,2021-01-17,Software Engineer,"Lead Software Engineer, Online Data Storage",,Full-time,Mid-Senior level,8,"['database', 'ruby', 'docker', 'git', 'redis', 'aws', 'mysql', 'go', 'bash', 'splunk', 'terminal']","Seattle, WA",,,,,Square,Internet,"1,001-5,000 employees"
17229,2642444831,2021-01-17,Software Engineer,Principal Software Engineer,,Full-time,Mid-Senior level,5,"['scrum', 'cloud', 'ajax', 'javascript', 'html', 'agile', 'programming', 'apache', 'server', 'azure', 'c']","Vermont, United States",,,,,Blackbaud,Computer Software,"1,001-5,000 employees"
17230,2690940334,2021-01-17,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,11,"['cloud', 'aws', 'azure']","San Mateo, CA",,,,,Toptal,Internet,"1,001-5,000 employees"
17231,2710952186,2021-01-17,Financial Analyst,"Senior Financial Analyst, Global Cost And Growth Initiatives",,Full-time,Associate,5,"['excel', 'sap', 'powerpoint']","Austin, TX",,,,3.0,NielsenIQ,Information Technology & Services,"10,001+ employees"
17232,2732424818,2021-01-17,Software Engineer,Staff Software Engineer- Remote Us,,Full-time,Mid-Senior level,6,"['graphql', 'cloud', 'javascript', 'ruby', 'python', 'docker', 'node.js', 'devops', 'aws', 'postgresql', 'azure', 'coding']","Portland, OR",,,,,"FireEye, Inc.",Computer & Network Security,"1,001-5,000 employees"
17233,2687655601,2021-01-18,Data Scientist,Senior Data Scientist,,Full-time,Associate,5,"['r', 'github', 'saas', 'python', 'redshift', 'snowflake', 'sql']","San Francisco, CA",,,,6.0,HeadsUp,Computer Software,1-10 employees
17234,2690938835,2021-01-18,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,6,"['cloud', 'aws', 'azure']","Iowa City, IA",,,,,Toptal,Internet,"1,001-5,000 employees"
17235,2688430250,2021-01-18,Software Engineer,Senior Software Engineer,React / NodeJS,Full-time,Associate,4,"['back-end', 'node.js', 'database', 'css', 'javascript', 'aws', 'html', 'javascript/typescript']","Denver, CO",,,,5.0,Veho,Consumer Services,51-200 employees
17236,2735612804,2021-01-18,Business Analyst,Aem Lead Business Analyst/Scrum Master,,Full-time,Associate,5,"['agile', 'scrum']","Burlington, VT",,,,,Perficient,Information Technology & Services,"1,001-5,000 employees"
17237,2742446042,2021-01-18,Software Engineer,Software Engineer Ii,JavaScript,Full-time,Mid-Senior level,3,"['cloud', 'javascript', 'agile', 'git']",Miami-Fort Lauderdale Area,,,,10.0,Allvue Systems,Computer Software,"501-1,000 employees"
17238,2737035742,2021-01-18,Software Engineer,Software Engineer,,Full-time,Associate,6,"['cloud', 'ruby', 'agile', 'python', 'docker', 'gcp', 'php', 'aws', 'go']","Home, KS",,,,,WP Engine,Information Technology & Services,"501-1,000 employees"
17239,2729059747,2021-01-18,User Experience Researcher,Senior User Experience Researcher,Remote,Full-time,Mid-Senior level,8,[],"Los Angeles, CA",,,,,Edward Jones,Financial Services,"10,001+ employees"
17240,2718212700,2021-01-18,Business Analyst,Business Analyst,,Contract,Associate,4,[],"Denver, CO",,,,24.0,Queen Consulting Group,Information Technology & Services,201-500 employees
17241,2692441823,2021-01-18,Analytics Engineer,Senior Data Analytics Engineer,SQL/Tableau - Remote,Full-time,Associate,4,"['excel', 'oracle', 'database', 'spss', 'ibm', 'programming', 'etl', 'cognos', 'sql', 'bi', 'server']","Calabasas, CA",,,,13.0,Harbor Freight Tools,Retail,"10,001+ employees"
17242,2706512562,2021-01-18,Software Engineer,Senior Software Engineer,K8s Ingress Controller,Full-time,Mid-Senior level,5,"['cloud', 'programming']",United States,,,,,Kong Inc.,Internet,201-500 employees
17243,2735426986,2021-01-18,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,8,"['node.js', 'backend', 'gcp', 'golang', 'java', 'ruby', 'aws', 'python', 'ai', 'go']",New York City Metropolitan Area,136000.0,251000.0,yr,7.0,Worth Search,Staffing & Recruiting,1-10 employees
17244,2713073417,2021-01-18,Software Engineer,Senior Software Engineer,,Full-time,Mid-Senior level,3,"['php', 'js']",United States,108000.0,141000.0,yr,12.0,Jarvis Cole,Staffing & Recruiting,11-50 employees
17245,2702488331,2021-01-18,Data Scientist,Data Scientist,,Full-time,Associate,4,"['r', 'scala', 'numpy', 'scikit-learn', 'java', 'nlp', 'agile', 'python', 'hadoop', 'sql', 'nosql', 'tensorflow', 'machine_learning', 'spark']","Los Angeles, CA",,,,11.0,Internet Brands,Internet,"1,001-5,000 employees"
17246,2690152201,2021-01-18,Software Engineer,Software Engineer - Remote,,Full-time,Entry level,3,"['scrum', 'agile', 'c']","Lansing, MI",,,,,Novarad,Hospital & Health Care,201-500 employees
17247,2708118961,2021-01-18,Software Engineer,"Senior Software Engineer, Backend",,Full-time,Mid-Senior level,4,"['backend', 'kotlin']","Las Vegas, NV",,,,1.0,Affirm,Financial Services,"1,001-5,000 employees"
17248,2737513235,2021-01-18,Business Analyst,Baan Business Analyst,Remote / Work From Home,Full-time,Associate,4,"['word', 'cloud', 'visio', 'powerpoint', 'warehousing', 'go', 'excel']","Santa Ana, CA",,,,3.0,Ducommun Incorporated,Aviation & Aerospace,"1,001-5,000 employees"
17249,2742178121,2021-01-18,Data Analyst,Data Analyst,,Full-time,Mid-Senior level,7,"['database', 'javascript', 'python', 'saas', 'programming', 'sql']","Owings Mills, MD",,,,45.0,Sales Boomerang,Computer Software,11-50 employees
17250,2613482383,2021-01-19,Software Engineer,Software Engineer,Front End,Full-time,Entry level,2,"['back-end', 'saas', 'javascript', 'html5']","San Francisco, CA",,,,63.0,"iRhythm Technologies, Inc.",Medical Device,"501-1,000 employees"
17251,2742204127,2021-01-19,Data Scientist,Data Scientist,,Full-time,Entry level,2,"['r', 'pandas', 'python', 'programming', 'seaborn', 'sql', 'tensorflow', 'machine_learning']",United States,,,,3.0,Recharge Payments,Internet,201-500 employees
17252,2749905221,2021-01-19,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,5,"['database', 'java', 'coding', 'programming', 'sql', 'c']","Philadelphia, PA",,,,6.0,Almo Corporation,Wholesale,"501-1,000 employees"
17253,2742492681,2021-01-19,Software Engineer,Remote Java Senior Software Engineer 160K,,Full-time,Mid-Senior level,4,"['backend', 'cloud', 'gcp', 'java', 'aws', 'devops', 'azure']","Atlanta, GA",,,,,Motion Recruitment,Staffing & Recruiting,"501-1,000 employees"
17254,2717433360,2021-01-19,Software Engineer,Software Engineer Intern,,Internship,Entry level,1,"['back-end', 'database', 'git', 'redis', 'java', 'aws', 'agile', 'coding', 'linux']","Waltham, MA",,,,31.0,OpenClinica,,
17255,2675368972,2021-01-19,Software Engineer,"Senior Big Data Software Engineer, Core",,Full-time,Associate,4,"['python', 'linux', 'hadoop', 'programming', 'spark', 'redis', 'java', 'aws', 'mysql', 'etl', 'sql', 'nosql', 'machine_learning', 'postgres']","Massachusetts, United States",,,,,NextRoll,Marketing & Advertising,"501-1,000 employees"
17256,2714646617,2021-01-19,Software Developer,Machine Learning Software Developer,,Temporary,Associate,3,"['r', 'python', 'ai', 'machine_learning']",United States,,,,9.0,Hitachi,Electrical & Electronic Manufacturing,"10,001+ employees"
17257,2688870509,2021-01-19,User Experience Researcher,User Experience Researcher,,Contract,Associate,3,[],"Boston, MA",,,,12.0,Onward Search,Staffing & Recruiting,51-200 employees
17258,2733206034,2021-01-19,Business Analyst,Aem Lead Business Analyst,Remote option,Full-time,Associate,2,['agile'],"Pittsburgh, PA",,,,2.0,Perficient,Information Technology & Services,"1,001-5,000 employees"
17259,2737038521,2021-01-19,Software Engineer,Software Engineer,,Full-time,Associate,4,"['cloud', 'ruby', 'agile', 'python', 'docker', 'gcp', 'php', 'aws', 'go']","Morgantown, WV",,,,1.0,WP Engine,Information Technology & Services,"501-1,000 employees"
17260,2690302715,2021-01-19,Developer,Swift Developer,"Full-time, Remote",Contract,Mid-Senior level,7,[],"Cambridge, MA",,,,,Toptal,Internet,"1,001-5,000 employees"
17261,2717393585,2021-01-19,Data Scientist,Market Mix Modeling Data Scientist,,Full-time,Mid-Senior level,1,"['r', 'python', 'sql']",United States,122000.0,149000.0,yr,41.0,Analytic Recruiting Inc.,Staffing & Recruiting,11-50 employees
17262,2711752920,2021-01-19,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,7,"['cloud', 'data_lakes', 'python', 'hadoop', 'gcp', 'programming', 'c', 'spark', 'java', 'aws', 'rust', 'ml', 'snowflake', 'sql', 'nosql', 'machine_learning', 'azure', 'scala', 'kotlin', 'coding']","Tampa, FL",,,,5.0,phData,Information Technology & Services,51-200 employees
17263,2738110967,2021-01-19,Data Engineer,Senior Data Engineer,100% Remote / Python,Full-time,Mid-Senior level,7,"['airflow', 'java', 'aws', 'python', 'redshift', 'ml']","Irvine, CA",,,,,Motion Recruitment,Staffing & Recruiting,"501-1,000 employees"
17264,2642444879,2021-01-19,Software Engineer,Principal Software Engineer,,Full-time,Mid-Senior level,3,"['scrum', 'cloud', 'ajax', 'javascript', 'html', 'agile', 'programming', 'apache', 'server', 'azure', 'c']","Florida, United States",,,,,Blackbaud,Computer Software,"1,001-5,000 employees"
17265,2688421835,2021-01-19,Software Engineer,Remote Front-End Software Engineer,,Full-time,Mid-Senior level,3,"['saas', 'json', 'javascript', 'sass', 'agile', 'jira', 'kanban', 'html5', 'devops']","Indianapolis, IN",,,,3.0,Jobot,Staffing & Recruiting,201-500 employees
17266,2719471256,2021-01-19,Analytics Engineer,"Senior Analytics Engineer, Product",,Full-time,Mid-Senior level,5,"['database', 'cloud', 'gitlab', 'agile', 'dataops', 'devops', 'snowflake', 'sql']","Kansas City, MO",,,,,GitLab,Information Technology & Services,"1,001-5,000 employees"
17267,2683533478,2021-01-19,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,5,"['cloud', 'aws', 'azure']","St Petersburg, FL",,,,,Toptal,Internet,"1,001-5,000 employees"
