listing_id,host_id,host_since_datekey,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,neighbourhood,city,latitude,longitude,property_type,accommodates,bedrooms,price,review_scores_rating,instant_bookable,listing_size_sqft
48106932,387567514,20200929,,0.4,f,31,Manly,Sydney,-33.79179,151.28589,Entire townhouse,9,4,324,97,t,714.6813662
45039377,347608321,20200525,,0.95,f,31,Manly,Sydney,-33.79179,151.28589,Entire townhouse,9,4,324,97,t,887.8002506
38443789,284938060,20190812,0,0.74,f,4,Sydney,Sydney,-33.85983,151.20248,Private room in house,2,1,325,90,f,1666.585698
45984766,335998296,20200214,1,0.27,f,30,Temple,Paris,48.85936,2.36249,Entire apartment,6,2,325,83,t,1301.763246
34920003,263161599,20190521,1,0.42,t,1,Warringah,Sydney,-33.75221,151.28726,Entire apartment,4,2,325,49,f,1589.066375
46033153,373025115,20201023,,0.52,f,0,I Centro Storico,Rome,41.8992,12.4609,Entire apartment,6,2,326,87,t,1352.513099
43324274,316201557,20191210,0.8,0.42,f,2,Nolita,New York,40.72362,-73.9937,Entire apartment,3,3,328,79,f,787.1364859
33192741,247919086,20190310,1,0.49,t,7,Enclos-St-Laurent,Paris,48.87139,2.36182,Entire serviced apartment,6,3,328,59,t,914.0494127
48108656,387567132,20200311,0.93,0.53,f,5,Crown Heights,New York,40.66525,-73.93177,Entire apartment,12,5,329,89,f,1129.605277
34840495,262657892,20190518,0.93,0.9,f,5,Crown Heights,New York,40.66525,-73.93177,Entire apartment,12,5,329,89,f,1673.613626
39521023,271766697,20190627,0,0.39,f,4,Opera,Paris,48.87493,2.32904,Entire serviced apartment,5,1,329,68,t,1234.78711
48107388,387562347,20200314,0.71,0.65,f,6,Sunset Park,New York,40.66407,-73.99732,Entire apartment,6,3,330,100,f,1781.224802
39923670,307345384,20191105,0.71,0.37,f,6,Sunset Park,New York,40.66407,-73.99732,Entire apartment,6,3,330,49,f,743.0707618
48115791,387564137,20200706,,0.9,f,0,North Sydney,Sydney,-33.8421,151.21257,Entire apartment,2,1,330,79,f,1293.700854
39377682,302468705,20191015,,0.39,f,0,North Sydney,Sydney,-33.8421,151.21257,Entire apartment,2,1,330,77,f,879.8436356
38085440,260115953,20190506,0,0.64,f,24,Luxembourg,Paris,48.8511,2.32723,Entire apartment,4,2,330,84,f,1942.836753
37499073,283041803,20190805,1,0.75,t,1,Leichhardt,Sydney,-33.8589,151.19328,Entire apartment,2,1,333,98,f,1365.934663
41354733,323338548,20200101,,0.32,f,0,Enclos-St-Laurent,Paris,48.87542,2.34881,Room in aparthotel,4,1,334,90,t,885.5525902
34490350,260618374,20190508,0.9,0.54,f,13,Theater District,New York,40.75544,-73.98837,Room in hotel,4,1,337,59,t,1460.655911
38293257,286742341,20190817,,0.97,f,0,Upper West Side,New York,40.80254,-73.96612,Entire condominium,5,2,339,86,t,2031.302412
48108125,387562080,20201126,,0.39,f,0,Upper West Side,New York,40.80254,-73.96612,Entire condominium,5,2,339,86,t,777.2220173
41671087,328894208,20200119,,0.6,f,0,Parramatta,Sydney,-33.80901,151.00462,Entire house,4,3,340,91,f,1879.035493
35233962,264950723,20190529,,0.6,f,1,Midtown,New York,40.75187,-73.985,Entire apartment,3,1,340,65,f,1349.160077
48107200,387564835,20200710,,0.81,f,1,Midtown,New York,40.75187,-73.985,Entire apartment,3,1,340,100,f,3635.441867
35472198,242670331,20190212,1,0.74,f,3,Parramatta,Sydney,-33.78483,151.04578,Entire townhouse,10,4,341,78,f,1942.856166
40684868,315772010,20191209,1,0.56,f,0,Randwick,Sydney,-33.9161,151.25884,Entire apartment,4,2,341,57,t,3461.358558
48112556,387562881,20200321,0.1,0.3,f,0,Sydney,Sydney,-33.86993,151.20422,Private room in serviced apartment,4,2,344,97,f,3748.847479
42844548,335185788,20200210,0.1,0.57,f,0,Sydney,Sydney,-33.86993,151.20422,Private room in serviced apartment,4,2,344,76,f,1747.397741
35243023,264951821,20190529,0.8,0.26,f,5,Observatoire,Paris,48.82571,2.32323,Room in boutique hotel,1,1,347,97,t,3313.851358
35243012,264951821,20190529,0.8,0.56,f,5,Observatoire,Paris,48.82571,2.32323,Room in boutique hotel,2,1,347,88,t,3058.373161
35678168,279001183,20190724,,0.62,f,0,Woollahra,Sydney,-33.84651,151.28221,Entire apartment,4,2,347,30,t,1771.549447
40430542,312661846,20191127,1,0.79,t,1,Brownsville,New York,40.66722,-73.92163,Entire house,12,5,349,96,f,2117.957993
48109396,387564755,20200326,1,0.99,t,1,Brownsville,New York,40.66722,-73.92163,Entire house,12,5,349,96,f,1431.891066
39220183,279001183,20190724,,0.62,f,0,Leichhardt,Sydney,-33.85343,151.17963,Entire house,6,3,349,99,t,936.9855548
42762872,333570292,20200204,,0.43,f,0,Sydney,Sydney,-33.87756,151.20655,Entire apartment,8,3,349,69,t,1587.33043
48115319,387564680,20200407,1,0.48,f,3,Fresh Meadows,New York,40.75036,-73.78721,Entire house,6,3,349,35,f,2900.325998
46469883,372799788,20201021,1,0.66,f,3,Fresh Meadows,New York,40.75036,-73.78721,Entire house,6,3,349,100,f,2351.017308
40183390,258097704,20190425,,0.82,f,0,Sydney,Sydney,-33.87117,151.22572,Entire loft,2,1,350,47,f,2330.27551
47432464,345814987,20200510,,0.61,f,1,Waverley,Sydney,-33.89956,151.27164,Entire apartment,4,2,350,91,f,3848.548709
48111079,387567395,20200624,1,0.65,t,1,Sydney,Sydney,-33.88415,151.2149,Room in serviced apartment,4,2,350,98,t,3159.960392
48111150,387568830,20200908,0.9,0.94,f,0,Woollahra,Sydney,-33.88264,151.24229,Entire apartment,8,4,350,97,f,3337.728023
41239727,323380826,20200101,0.9,0.68,f,1,Queens Village,New York,40.7115,-73.74332,Entire house,9,3,350,84,t,2703.413432
48111605,387566696,20200821,,0.62,f,0,Canarsie,New York,40.63314,-73.89961,Private room in cottage,2,2,350,91,f,2684.784354
37438051,282314071,20190804,,0.57,f,0,Sydney,Sydney,-33.88018,151.21085,Entire apartment,4,2,350,85,f,1853.658057
34096841,257005399,20190420,,0.95,f,5,Hell's Kitchen,New York,40.75636,-73.99448,Room in hotel,3,1,350,16,t,1877.763447
31719350,237933432,20190120,1,0.52,f,1,Sydney,Sydney,-33.87216,151.20671,Entire apartment,6,2,350,88,f,805.6486667
37565365,283789624,20190807,1,0.4,t,1,Sydney,Sydney,-33.88415,151.2149,Room in serviced apartment,4,2,350,98,t,2637.187667
23805930,291007369,20190902,,0.47,f,0,Temple,Paris,48.86343,2.35571,Entire apartment,4,2,350,98,t,1421.57465
46955796,379523823,20201211,1,0.99,f,1,Manly,Sydney,-33.7974,151.28936,Entire apartment,4,2,350,20,t,959.5275163
32930510,247768510,20190309,1,0.35,f,1,Bourse,Paris,48.86899,2.33104,Entire apartment,6,2,350,50,f,2316.465097
48108992,387562827,20200625,,0.66,f,2,North Sydney,Sydney,-33.84722,151.21191,Entire apartment,4,2,350,79,f,1736.485324
48108323,387567041,20200812,0.5,0.72,f,1,Long Island City,New York,40.75328,-73.93582,Entire house,10,4,350,60,f,1275.402107
40635724,315038626,20191206,,0.74,f,0,SoHo,New York,40.72338,-73.99822,Entire loft,2,1,350,77,f,1203.498733
48110392,387568047,20200709,,0.59,f,1,Waverley,Sydney,-33.89956,151.27164,Entire apartment,4,2,350,94,f,1195.878888
48114362,387567261,20200818,,0.79,f,1,Chinatown,New York,40.71648,-73.99378,Entire apartment,4,,350,95,f,1880.056067
46815871,378258850,20201204,,0.55,f,0,Canarsie,New York,40.63314,-73.89961,Private room in cottage,2,2,350,43,f,1341.072441
33471012,252181650,20190330,,0.91,f,1,Chinatown,New York,40.71648,-73.99378,Entire apartment,4,,350,95,f,2683.787272
39754456,263564835,20190522,0.5,0.35,f,1,Long Island City,New York,40.75328,-73.93582,Entire house,10,4,350,41,f,2768.539836
41947282,314434118,20191204,,0.57,f,0,I Centro Storico,Rome,41.90776,12.48079,Private room in serviced apartment,4,2,350,81,t,2828.554998
40734503,316249513,20191210,0.9,0.44,f,0,Woollahra,Sydney,-33.88264,151.24229,Entire apartment,8,4,350,97,f,2304.907254
47127291,303528401,20191020,,0.33,f,2,North Sydney,Sydney,-33.84722,151.21191,Entire apartment,4,2,350,92,f,3542.138879
48111503,387567112,20201022,1,0.81,t,13,Sydney,Sydney,-33.85866,151.20231,Entire apartment,16,6,352,34,t,3261.113715
47033050,301753450,20191011,1,0.47,f,63,Sydney,Sydney,-33.8769,151.20094,Entire apartment,4,2,352,99,f,1685.117653
41698629,318838419,20191218,1,0.8,t,13,Sydney,Sydney,-33.85866,151.20231,Entire apartment,16,6,352,64,t,1433.215189
35476728,264493852,20190527,,0.51,f,11,Palais-Bourbon,Paris,48.85607,2.30874,Room in boutique hotel,2,1,353,81,t,2514.182438
44315797,279001183,20190724,,0.58,f,0,Manly,Sydney,-33.79744,151.27928,Entire apartment,4,2,353,20,t,878.5496123
48107525,387564196,20200610,,0.35,f,2,Waverley,Sydney,-33.8944,151.2686,Entire apartment,6,3,355,47,f,974.0376597
42184773,284135157,20190809,,0.74,f,2,Waverley,Sydney,-33.8944,151.2686,Entire apartment,6,3,355,96,f,647.8258277
41007299,300741867,20191007,,0.3,f,0,I Centro Storico,Rome,41.89888,12.50411,Room in boutique hotel,4,,355,34,t,3321.948989
48107509,387566471,20200704,1,0.94,t,0,Midtown,New York,40.75558,-73.96872,Entire apartment,14,4,357,100,f,1345.437951
35229243,265246760,20190530,1,0.36,t,0,Midtown,New York,40.75558,-73.96872,Entire apartment,14,4,357,66,f,1120.075375
32681565,245314318,20190225,0.5,0.84,f,10,Upper West Side,New York,40.78217,-73.98034,Room in hotel,2,1,357,13,t,1352.960116
47886100,272130295,20190628,1,0.56,t,16,Woollahra,Sydney,-33.8726,151.23589,Entire apartment,6,3,358,100,f,2723.301552
48113676,387561627,20200929,1,0.58,t,16,Woollahra,Sydney,-33.8726,151.23589,Entire apartment,6,3,358,100,f,623.3483429
33186681,249862396,20190319,,0.74,f,0,I Centro Storico,Rome,41.90194,12.49506,Entire apartment,7,2,358,47,t,1369.841136
35025002,263853025,20190524,1,0.68,f,1,I Centro Storico,Rome,41.88988,12.49467,Entire apartment,2,1,359,39,t,2199.141407
40122178,309636649,20191115,,0.68,f,1,Flushing,New York,40.75508,-73.83189,Shared room in apartment,4,1,360,85,f,1138.697492
44144650,354979634,20200709,,0.35,f,2,Passy,Paris,48.85642,2.27409,Entire condominium,6,5,360,87,f,1335.241765
41505646,326877929,20200112,,0.92,f,1,Rockdale,Sydney,-33.9283,151.15528,Private room in apartment,2,1,360,81,t,1150.892619
33563549,252917582,20190403,1,0.95,f,1,Sutherland Shire,Sydney,-34.07059,151.15505,Entire house,4,2,361,95,f,1906.102589
48113842,387561551,20200712,1,0.3,f,2,College Point,New York,40.78184,-73.84003,Entire house,14,3,362,100,f,2571.088044
47272644,282836957,20190805,1,0.99,f,2,College Point,New York,40.78184,-73.84003,Entire house,14,3,362,100,f,838.5081394
32899600,247503119,20190307,,0.94,f,5,Sydney,Sydney,-33.87321,151.22343,Room in serviced apartment,2,,365,64,t,2036.99602
35437502,264726275,20190528,,0.71,f,6,Louvre,Paris,48.86705,2.33409,Room in boutique hotel,2,1,366,91,t,993.1111239
35772374,264272029,20190526,,0.5,f,1,East Flatbush,New York,40.6375,-73.94941,Entire apartment,8,2,369,99,f,1683.28449
48115976,387561658,20201103,0,0.53,f,21,Nolita,New York,40.72195,-73.99492,Entire apartment,6,3,369,93,f,1139.818151
37778820,285727534,20190814,0,0.68,f,21,Nolita,New York,40.72195,-73.99492,Entire apartment,6,3,369,29,f,1419.125215
39759282,242819234,20190212,0.8,0.62,t,10,Waverley,Sydney,-33.89155,151.27421,Room in boutique hotel,2,1,369,58,t,1615.060783
43846910,335998296,20200214,1,0.4,f,30,Pantheon,Paris,48.84436,2.35302,Entire apartment,6,2,371,94,t,1380.620085
33242425,249872571,20190319,,0.61,f,3,I Centro Storico,Rome,41.90194,12.49506,Entire apartment,7,2,373,96,t,1912.491582
35000978,263690856,20190523,0.5,0.61,f,1,Long Island City,New York,40.74771,-73.93924,Entire loft,12,2,375,40,f,990.532585
32329125,242714395,20190212,,0.37,t,1,VII San Giovanni/Cinecitta,Rome,41.87404,12.50623,Room in hotel,2,1,375,97,t,4233.180504
48109051,387569446,20201129,,0.4,f,1,Warringah,Sydney,-33.73304,151.21364,Entire house,6,3,375,97,t,969.3592579
40833993,317681139,20191215,1,0.55,t,0,Pantheon,Paris,48.84989,2.34664,Entire apartment,10,3,375,98,f,820.5087602
48112681,387565067,20200628,1,0.96,f,0,Pittwater,Sydney,-33.6522,151.30612,Entire house,8,3,375,36,t,1831.610155
22286328,253372537,20190405,,0.99,f,1,Warringah,Sydney,-33.73304,151.21364,Entire house,6,3,375,98,t,3865.033135
45772906,371087852,20201007,1,0.65,f,0,Pittwater,Sydney,-33.6522,151.30612,Entire house,8,3,375,100,t,1758.150312
48109522,387564881,20200402,0.5,0.63,f,1,Long Island City,New York,40.74771,-73.93924,Entire loft,12,2,375,95,f,2997.389303
32478447,243800986,20190218,0.8,0.92,f,2,Sydney,Sydney,-33.86894,151.20694,Entire apartment,5,2,376,23,t,3470.492858
48113931,387565362,20200926,0.8,0.67,f,2,Sydney,Sydney,-33.86894,151.20694,Entire apartment,5,2,376,93,t,1656.133401
41695771,324755486,20200106,0.92,0.93,f,8,Campbelltown,Sydney,-34.04867,150.82539,Entire serviced apartment,7,3,378,60,t,1890.828179
48112152,387568490,20201212,0.92,0.8,f,8,Campbelltown,Sydney,-34.04867,150.82539,Entire serviced apartment,7,3,378,60,t,992.6406009
36332951,314404010,20191204,,0.33,f,3,I Centro Storico,Rome,41.90598,12.4821,Room in hotel,2,1,380,86,t,2726.022662
42163564,333006457,20200202,1,0.43,f,5,Sydney,Sydney,-33.87714,151.20969,Entire apartment,4,2,380,81,t,1216.143034
46672007,305898743,20191101,,0.68,f,0,Palais-Bourbon,Paris,48.85647,2.30961,Entire apartment,5,3,380,88,f,2667.867747
48110057,387562461,20201024,0,0.42,f,21,Little Italy,New York,40.71992,-73.99544,Entire apartment,6,3,383,89,f,1429.439057
32900729,247503119,20190307,,0.86,f,5,Sydney,Sydney,-33.87321,151.22343,Room in serviced apartment,2,,383,52,t,1961.020284
40776581,316201557,20191210,0.8,0.35,f,2,Nolita,New York,40.72251,-73.99436,Entire apartment,3,3,383,92,f,1223.110997
48112536,387561265,20200810,,0.4,f,0,Warringah,Sydney,-33.72764,151.29661,Entire apartment,4,2,383,97,t,1290.504955
48112331,387566889,20200322,,0.38,f,5,Sydney,Sydney,-33.87321,151.22343,Room in serviced apartment,2,,383,100,t,1895.913428
46947317,279001183,20190724,,0.62,f,0,Warringah,Sydney,-33.72764,151.29661,Entire apartment,4,2,383,97,t,3296.649566
37778075,285727534,20190814,0,0.77,f,21,Little Italy,New York,40.71992,-73.99544,Entire apartment,6,3,383,99,f,1938.668319
47727936,368944610,20200923,1,0.37,f,1813,Murray Hill,New York,40.74361,-73.97249,Entire serviced apartment,7,3,384,92,t,2164.731337
35568112,247094998,20190305,0.86,0.72,t,2,Upper West Side,New York,40.77927,-73.98424,Entire apartment,14,4,386,98,f,1571.367044
44304828,357279975,20200719,0.8,0.77,f,2,Harlem,New York,40.8169,-73.94371,Entire townhouse,10,5,389,92,f,3455.543439
34485281,260861596,20190509,0.4,0.65,f,7,SoHo,New York,40.72276,-74.00478,Room in hotel,2,1,389,96,t,2607.559818
42074215,333570292,20200204,,0.59,f,0,Sydney,Sydney,-33.8781,151.2032,Entire apartment,5,2,389,68,f,2034.750529
48114384,387561845,20200823,,0.66,f,0,Warringah,Sydney,-33.74505,151.29,Entire house,5,3,390,85,f,1056.27686
41575296,327637232,20200115,,0.33,f,0,Warringah,Sydney,-33.74505,151.29,Entire house,5,3,390,12,f,1185.500105
39759143,242819234,20190212,0.8,0.3,t,10,Waverley,Sydney,-33.89216,151.27448,Room in boutique hotel,3,1,393,89,t,3409.417988
48109187,387566720,20200622,0.8,0.62,t,10,Waverley,Sydney,-33.89216,151.27448,Room in boutique hotel,3,1,393,89,t,1404.609089
48109680,387570285,20201005,1,0.56,t,13,Sydney,Sydney,-33.85995,151.20209,Entire apartment,16,6,394,93,f,2149.036566
40953661,318838419,20191218,1,0.93,t,13,Sydney,Sydney,-33.85995,151.20209,Entire apartment,16,6,394,34,f,1093.942348
37781892,283073427,20190805,1,0.53,f,3,Penrith,Sydney,-33.74949,150.69725,Room in hotel,4,2,399,45,t,2818.924552
37833923,282450479,20190804,,0.82,f,1,Upper East Side,New York,40.76037,-73.95883,Entire apartment,4,,399,64,t,4068.608621
48108581,387562502,20201019,1,0.48,f,3,Penrith,Sydney,-33.74949,150.69725,Room in hotel,4,2,399,100,t,1699.054428
47216368,381332337,20201223,0,0.72,f,0,Luxembourg,Paris,48.85592,2.33601,Entire apartment,2,1,399,94,t,2472.623885
46101299,263896353,20190524,0.83,0.6,f,2,Hell's Kitchen,New York,40.75532,-73.99329,Room in boutique hotel,6,2,399,70,t,1130.349456
41666464,328804543,20200118,,0.92,f,0,Hell's Kitchen,New York,40.76506,-73.9944,Entire apartment,4,3,399,93,f,2066.581249
48112275,387565184,20200326,0.83,0.78,f,2,Hell's Kitchen,New York,40.75738,-73.99345,Room in boutique hotel,8,2,399,96,f,2658.35861
35451163,242405832,20190210,1,0.6,t,1,Harlem,New York,40.8231,-73.94436,Entire townhouse,13,5,399,97,f,2415.19613
34459063,260127728,20190506,1,0.37,f,2,Sydney,Sydney,-33.87998,151.20293,Entire apartment,5,2,399,67,t,3161.665008
48109102,387565299,20201229,,0.7,f,0,Chelsea,New York,40.74077,-73.99459,Entire condominium,5,2,399,37,f,1608.751325
40999504,319260514,20191220,0.71,0.52,f,9,Observatoire,Paris,48.83358,2.31776,Room in hotel,2,1,399,87,t,1463.2921
43485489,344367860,20200421,1,0.71,f,0,Hotel-de-Ville,Paris,48.85258,2.35556,Entire serviced apartment,4,2,399,65,t,3005.518571
41310526,283295633,20190806,,0.42,f,0,Chelsea,New York,40.74077,-73.99459,Entire condominium,5,2,399,90,f,2944.584777
35032018,263896353,20190524,0.83,0.86,f,2,Hell's Kitchen,New York,40.75738,-73.99345,Room in boutique hotel,8,2,399,96,f,1025.474779
48111318,387562808,20200629,,0.64,f,1,Sydney,Sydney,-33.90481,151.18463,Entire house,4,1,400,85,f,2397.839782
36532698,274663726,20190709,1,0.95,f,0,Manly,Sydney,-33.79784,151.28506,Entire apartment,4,2,400,81,t,1203.338416
45774748,245456480,20190225,0.6,0.77,f,1,North Sydney,Sydney,-33.84326,151.20799,Boat,4,2,400,87,t,3012.206062
41330063,314904067,20191205,0.1,0.72,f,1,Woollahra,Sydney,-33.86826,151.23994,Private room in apartment,2,1,400,82,f,3290.584373
35639073,260807399,20190509,,0.39,f,7,Hell's Kitchen,New York,40.76405,-73.98678,Shared room in apartment,3,1,400,19,f,1942.151738
46192059,312557750,20191127,1,0.46,t,0,I Centro Storico,Rome,41.90938,12.47621,Room in boutique hotel,14,5,400,98,t,2787.707823
35641231,260805765,20190509,0,0.36,f,6,Hell's Kitchen,New York,40.75712,-73.98994,Shared room in apartment,2,1,400,99,f,3284.625665
48108580,387564706,20200924,,0.88,f,1,Campbelltown,Sydney,-34.03463,150.80638,Private room in house,1,1,400,51,f,1783.527669
48109916,387563739,20201006,0.5,0.9,f,0,Ku-Ring-Gai,Sydney,-33.71518,151.17607,Entire house,10,5,400,99,f,3873.116694
38449283,293105717,20190908,,0.9,f,1,Upper East Side,New York,40.76974,-73.9502,Entire apartment,4,,400,95,f,1609.791235
36120571,271003333,20190624,,0.7,f,3,Sydney,Sydney,-33.87718,151.21327,Private room in house,1,1,400,19,f,1818.753315
40473177,313222379,20191129,1,0.78,f,0,Woollahra,Sydney,-33.8841,151.23085,Entire house,6,3,400,50,f,4128.342992
48115196,387560998,20201206,1,0.64,f,0,Sydney,Sydney,-33.87866,151.19751,Entire apartment,8,3,400,96,t,1943.399849
48112958,387563296,20201113,0.1,0.45,f,1,Woollahra,Sydney,-33.86826,151.23994,Private room in apartment,2,1,400,77,f,1944.056677
39992027,308361626,20191109,1,0.41,f,3,The Hills Shire,Sydney,-33.76157,150.98947,Entire apartment,6,3,400,82,f,1133.199474
38722994,296099105,20190918,1,0.94,f,0,Williamsburg,New York,40.71113,-73.96367,Entire apartment,6,2,400,66,f,1379.466882
39182005,300652451,20191007,0.5,0.58,f,0,Ku-Ring-Gai,Sydney,-33.71518,151.17607,Entire house,10,5,400,88,f,1275.33623
34073409,257302449,20190422,,0.66,f,1,Campbelltown,Sydney,-34.03463,150.80638,Private room in house,1,1,400,88,f,2361.75016
41133885,321988143,20191228,1,0.93,f,0,Sydney,Sydney,-33.87866,151.19751,Entire apartment,8,3,400,32,t,2176.689028
36775258,252931365,20190403,,0.62,f,1,Sydney,Sydney,-33.90481,151.18463,Entire house,4,1,400,94,f,1462.273178
33866810,255729528,20190414,0.9,0.95,f,1,Strathfield,Sydney,-33.86142,151.08139,Entire apartment,5,3,400,90,t,3530.906677
48113344,387562524,20200805,,0.48,f,3,Sydney,Sydney,-33.87718,151.21327,Private room in house,1,1,400,45,f,1170.464114
41753388,329852624,20200122,,0.86,f,0,Waverley,Sydney,-33.89011,151.26235,Private room in apartment,2,1,400,85,t,4023.74821
34490360,260618374,20190508,0.9,0.7,f,13,Theater District,New York,40.75544,-73.98837,Room in hotel,4,1,401,78,t,1528.714394
42073779,304576292,20191025,1,0.67,f,2,Randwick,Sydney,-33.92219,151.2379,Entire apartment,6,3,404,69,f,3089.71384
35476731,264493852,20190527,,0.31,f,11,Palais-Bourbon,Paris,48.85518,2.30788,Room in boutique hotel,2,1,407,81,t,2773.737972
37896619,287072780,20190819,1,0.73,f,0,I Centro Storico,Rome,41.88719,12.49491,Entire house,2,1,408,43,f,4579.479986
44420272,242819234,20190212,0.8,0.34,t,10,Waverley,Sydney,-33.89121,151.27356,Entire serviced apartment,2,1,411,95,t,2851.565255
48110325,387561417,20201101,0.8,0.46,t,10,Waverley,Sydney,-33.89121,151.27356,Entire serviced apartment,2,1,411,95,t,2500.272405
42187193,334005582,20200206,,0.49,f,0,Elysee,Paris,48.87909,2.32059,Entire apartment,6,4,413,51,f,1413.35276
35498737,259325636,20190502,1,0.37,t,2,Crown Heights,New York,40.67619,-73.93725,Entire apartment,16,3,414,99,t,1607.418817
48108255,387566915,20200820,1,0.8,t,2,Crown Heights,New York,40.67619,-73.93725,Entire apartment,16,3,414,99,t,2187.510486
45249745,357627952,20200721,,0.52,f,0,Opera,Paris,48.87302,2.33429,Room in hotel,2,1,416,16,t,2182.882071
43011293,302903408,20191017,1,0.91,f,4,Boerum Hill,New York,40.68531,-73.98682,Entire townhouse,3,1,420,94,f,1348.70147
48112498,387566956,20200418,1,0.66,f,1,Hornsby,Sydney,-33.48712,151.08373,Entire house,10,4,421,96,f,4112.450883
45737200,366684001,20200909,1,0.31,f,1,Hornsby,Sydney,-33.48712,151.08373,Entire house,10,4,421,30,f,1855.965854
38563645,280444188,20190729,,0.72,f,0,Upper East Side,New York,40.77404,-73.9572,Entire condominium,2,1,430,93,t,1541.494615
34845061,262699229,20190519,,0.59,f,1,Mosman,Sydney,-33.81191,151.24607,Entire apartment,6,3,430,7,t,3310.211332
38624089,293765336,20190910,1,0.45,f,0,Sunset Park,New York,40.63654,-74.01162,Entire apartment,6,2,439,61,f,2742.53043
48108449,387565349,20200802,1,0.73,f,0,Sunset Park,New York,40.63654,-74.01162,Entire apartment,6,2,439,100,f,1438.551282
34293936,252775845,20190402,1,0.33,t,6,I Centro Storico,Rome,41.91923,12.45899,Private room in apartment,3,1,440,98,t,1132.52946
36412555,252775845,20190402,1,0.43,t,6,I Centro Storico,Rome,41.91923,12.45899,Private room in apartment,3,1,440,64,t,3210.701353
45748685,370873472,20201006,,0.3,f,1,I Centro Storico,Rome,41.90408,12.48054,Room in boutique hotel,7,3,440,75,f,1868.78568
37149895,252775845,20190402,1,0.57,t,6,I Centro Storico,Rome,41.91923,12.45899,Entire apartment,7,3,440,89,t,1689.102018
39511411,265083220,20190530,0.57,0.42,f,4,Sydney,Sydney,-33.86528,151.20195,Entire apartment,7,2,441,96,f,1175.503398
38172880,269707834,20190619,0.5,0.75,f,2,Wakefield,New York,40.8935,-73.84758,Entire house,7,3,442,59,f,2478.917795
48115412,387563907,20200823,0.5,0.62,f,2,Wakefield,New York,40.8935,-73.84758,Entire house,7,3,442,34,f,1607.114727
48108694,387561317,20200701,,0.46,f,3,North Sydney,Sydney,-33.84027,151.21159,Entire apartment,4,2,445,93,t,3283.126517
37465171,314343675,20191203,,0.6,f,3,North Sydney,Sydney,-33.84027,151.21159,Entire apartment,4,2,445,26,t,4780.654363
40434382,312733822,20191127,,0.37,f,1,Bourse,Paris,48.86801,2.34423,Entire apartment,9,4,446,57,f,1551.143954
38054403,286082324,20190815,0,0.5,f,0,Waverley,Sydney,-33.89146,151.27437,Entire apartment,6,2,446,32,f,1390.626044
46098310,342302029,20200323,,0.56,f,1,Sydney,Sydney,-33.8712,151.20327,Private room in apartment,2,1,450,76,t,5019.489976
48114414,387569077,20200519,1,0.88,t,4,Rockdale,Sydney,-33.95374,151.13435,Entire house,16,7,450,90,f,3505.628149
36055424,268780153,20190615,1,0.8,t,4,Rockdale,Sydney,-33.95374,151.13435,Entire house,16,7,450,32,f,4981.043618
43320592,276990805,20190718,,0.77,f,1,Pittwater,Sydney,-33.67375,151.30959,Entire house,7,3,450,71,f,2454.07925
46756526,325426885,20200107,1,0.62,f,1,Sydney,Sydney,-33.88535,151.20073,Entire apartment,1,,453,41,t,1044.684995
47420770,288624351,20190824,0.87,0.4,f,16,East Harlem,New York,40.79732,-73.94293,Private room in house,2,3,454,100,f,2036.279899
33683615,253888808,20190407,0.9,0.61,f,1,Midtown,New York,40.74583,-73.9856,Entire condominium,7,3,456,51,f,3279.400505
48107386,387566676,20200331,0.9,0.47,f,1,Midtown,New York,40.74583,-73.9856,Entire condominium,7,3,456,100,f,895.2772571
36022500,268780153,20190615,1,0.61,t,4,Rockdale,Sydney,-33.95461,151.13423,Entire house,12,5,463,95,f,1166.91021
42735572,340212816,20200304,1,0.56,t,0,VIII Appia Antica,Rome,41.86977,12.48414,Entire loft,6,2,464,87,t,2957.677612
42533994,331702272,20200129,,0.37,f,4,Luxembourg,Paris,48.84383,2.32807,Room in boutique hotel,2,1,466,89,t,1709.70213
47785856,375054030,20201109,1,0.41,f,0,Waverley,Sydney,-33.88804,151.27081,Room in boutique hotel,6,1,467,98,t,1062.317258
40758230,316201557,20191210,0.8,0.76,f,2,Lower East Side,New York,40.72276,-73.99313,Entire apartment,4,4,471,43,f,3763.174883
36494897,238984768,20190125,0,0.65,f,1,Sydney,Sydney,-33.86983,151.19693,Entire apartment,4,2,471,73,f,1787.577042
48108259,387566780,20201022,0.8,0.46,f,2,Lower East Side,New York,40.72276,-73.99313,Entire apartment,4,4,471,31,f,2381.157707
48114224,387569700,20200409,1,0.33,f,0,Pittwater,Sydney,-33.60368,151.2978,Entire house,6,3,475,30,f,2939.836805
41886687,331210946,20200127,1,0.32,f,0,Pittwater,Sydney,-33.60368,151.2978,Entire house,6,3,475,47,f,1277.631432
42096347,302048284,20191013,,0.97,f,10,Sydney,Sydney,-33.88177,151.18941,Private room in guesthouse,6,1,480,78,t,1565.221556
33335524,251114311,20190325,,0.72,f,1,Louvre,Paris,48.85568,2.34217,Entire apartment,6,2,480,81,t,5142.397079
37082724,273797104,20190705,1,0.59,f,0,Elysee,Paris,48.86599,2.31003,Entire apartment,5,2,490,95,t,1958.992253
38553207,280764765,20190730,0,0.83,f,2,Williamsburg,New York,40.71518,-73.94286,Entire apartment,10,5,495,67,t,3598.734887
