Id,Age code,Year,NAICS code,Number of firms,Number of establishments,Number of employees,Number of establishments born,Number of establishments exited,NAICS code description,Industry group code,Industry group,Subsector code,Subsector,Sector code,Sector
407,90,2000,315220,30523,33156,1700668,310,1971,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
755,90,2000,316998,30523,33156,1700668,310,1971,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1034,90,2000,324121,30523,33156,1700668,310,1971,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1637,90,2000,331420,30523,33156,1700668,310,1971,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
338,90,2001,315220,32538,35356,1747347,341,2081,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
686,90,2001,316998,32538,35356,1747347,341,2081,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1266,90,2002,326291,33498,36377,1660420,434,2808,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1511,90,2002,327320,33498,36377,1660420,434,2808,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
293,90,2003,311520,34119,37104,1653661,456,2486,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
920,90,2003,321920,34119,37104,1653661,456,2486,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1197,90,2003,326291,34119,37104,1653661,456,2486,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1373,90,2003,327320,34119,37104,1653661,456,2486,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
16,90,2004,311211,35152,38506,1752357,480,2414,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
571,90,2004,315240,35152,38506,1752357,480,2414,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1755,90,2004,331420,35152,38506,1752357,480,2414,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
665,90,2005,316998,35692,39132,1793681,498,2569,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1607,90,2005,327320,35692,39132,1793681,498,2569,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
133,90,2006,311211,34289,37625,1723802,534,2501,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
202,90,2006,311520,34289,37625,1723802,534,2501,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
829,90,2006,321920,34289,37625,1723802,534,2501,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1470,90,2006,327320,34289,37625,1723802,534,2501,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
434,90,2007,315220,33192,36300,1535365,431,2323,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
782,90,2007,316998,33192,36300,1535365,431,2323,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1061,90,2007,324121,33192,36300,1535365,431,2323,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1664,90,2007,331420,33192,36300,1535365,431,2323,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
319,90,2008,311520,31823,34577,1466204,356,2153,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
946,90,2008,321920,31823,34577,1466204,356,2153,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1223,90,2008,326291,31823,34577,1466204,356,2153,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1425,90,2008,327320,31823,34577,1466204,356,2153,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
42,90,2009,311211,30134,32424,1192394,344,2497,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
597,90,2009,315240,30134,32424,1192394,344,2497,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1781,90,2009,331420,30134,32424,1192394,344,2497,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
343,90,2010,315220,28660,30715,1088330,467,2412,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
691,90,2010,316998,28660,30715,1088330,467,2412,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
159,90,2011,311211,28174,30168,1094721,545,1995,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
228,90,2011,311520,28174,30168,1094721,545,1995,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
855,90,2011,321920,28174,30168,1094721,545,1995,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1522,90,2011,327320,28174,30168,1094721,545,1995,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
460,90,2012,315220,28324,30310,1115402,563,1754,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
506,90,2012,315240,28324,30310,1115402,563,1754,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
808,90,2012,316998,28324,30310,1115402,563,1754,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1087,90,2012,324121,28324,30310,1115402,563,1754,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1690,90,2012,331420,28324,30310,1115402,563,1754,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
972,90,2013,321920,28029,30057,1127842,427,1807,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1249,90,2013,326291,28029,30057,1127842,427,1807,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1477,90,2013,327320,28029,30057,1127842,427,1807,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
68,90,2014,311211,28208,30443,1165135,457,1652,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
623,90,2014,315240,28208,30443,1165135,457,1652,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1340,90,2014,327320,28208,30443,1165135,457,1652,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
369,90,2015,315220,27304,29725,1154712,439,1572,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
717,90,2015,316998,27304,29725,1154712,439,1572,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
996,90,2015,324121,27304,29725,1154712,439,1572,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
254,90,2016,311520,26031,28652,1156302,354,1567,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
881,90,2016,321920,26031,28652,1156302,354,1567,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1158,90,2016,326291,26031,28652,1156302,354,1567,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1574,90,2016,327320,26031,28652,1156302,354,1567,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
486,90,2017,315220,24545,27329,1161289,353,1634,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
532,90,2017,315240,24545,27329,1161289,353,1634,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1113,90,2017,324121,24545,27329,1161289,353,1634,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1716,90,2017,331420,24545,27329,1161289,353,1634,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
649,90,2018,315240,23711,26581,1160996,375,1462,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1275,90,2018,326291,23711,26581,1160996,375,1462,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1529,90,2018,327320,23711,26581,1160996,375,1462,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
348,100,1978,315220,0,0,0,0,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
696,100,1978,316998,0,0,0,0,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
975,100,1978,324121,0,0,0,0,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
650,100,1979,316998,0,0,0,0,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1577,100,1979,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
395,100,1980,315220,0,0,0,0,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
743,100,1980,316998,0,0,0,0,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1022,100,1980,324121,0,0,0,0,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1625,100,1980,331420,0,0,0,0,0,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
118,100,1981,311211,0,0,0,0,0,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
187,100,1981,311520,0,0,0,0,0,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
814,100,1981,321920,0,0,0,0,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1440,100,1981,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
465,100,1982,315220,0,0,0,0,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
511,100,1982,315240,0,0,0,0,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1092,100,1982,324121,0,0,0,0,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1695,100,1982,331420,0,0,0,0,0,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
442,100,1983,315220,0,0,0,0,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
488,100,1983,315240,0,0,0,0,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
790,100,1983,316998,0,0,0,0,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1069,100,1983,324121,0,0,0,0,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1672,100,1983,331420,0,0,0,0,0,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
419,100,1984,315220,0,0,0,0,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
767,100,1984,316998,0,0,0,0,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1046,100,1984,324121,0,0,0,0,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1649,100,1984,331420,0,0,0,0,0,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
396,100,1985,315220,0,0,0,0,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
744,100,1985,316998,0,0,0,0,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1023,100,1985,324121,0,0,0,0,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1626,100,1985,331420,0,0,0,0,0,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
373,100,1986,315220,0,0,0,0,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
721,100,1986,316998,0,0,0,0,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1000,100,1986,324121,0,0,0,0,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
350,100,1987,315220,0,0,0,0,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
698,100,1987,316998,0,0,0,0,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
977,100,1987,324121,0,0,0,0,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
466,100,1988,315220,0,0,0,0,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
512,100,1988,315240,0,0,0,0,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1093,100,1988,324121,0,0,0,0,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1696,100,1988,331420,0,0,0,0,0,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
73,100,1989,311211,0,0,0,0,0,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
628,100,1989,315240,0,0,0,0,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1350,100,1989,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
258,100,1990,311520,0,0,0,0,0,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
885,100,1990,321920,0,0,0,0,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1162,100,1990,326291,0,0,0,0,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1303,100,1990,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
1278,100,1991,326291,0,0,0,0,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1535,100,1991,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
397,100,1992,315220,0,0,0,0,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
745,100,1992,316998,0,0,0,0,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1024,100,1992,324121,0,0,0,0,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1627,100,1992,331420,0,0,0,0,0,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
143,100,1993,311211,0,0,0,0,0,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
212,100,1993,311520,0,0,0,0,0,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
839,100,1993,321920,0,0,0,0,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1490,100,1993,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
374,100,1994,315220,0,0,0,0,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
722,100,1994,316998,0,0,0,0,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1001,100,1994,324121,0,0,0,0,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
120,100,1995,311211,0,0,0,0,0,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
189,100,1995,311520,0,0,0,0,0,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
816,100,1995,321920,0,0,0,0,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1444,100,1995,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
351,100,1996,315220,0,0,0,0,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
699,100,1996,316998,0,0,0,0,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
978,100,1996,324121,0,0,0,0,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
97,100,1997,311211,0,0,0,0,0,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
166,100,1997,311520,0,0,0,0,0,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
1398,100,1997,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
406,100,1998,315220,6327,6679,369790,64,354,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
754,100,1998,316998,6327,6679,369790,64,354,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1033,100,1998,324121,6327,6679,369790,64,354,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1636,100,1998,331420,6327,6679,369790,64,354,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
337,100,1999,315220,11833,12516,668519,118,705,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
685,100,1999,316998,11833,12516,668519,118,705,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1265,100,2000,326291,16230,17344,927670,133,997,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1509,100,2000,327320,16230,17344,927670,133,997,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
292,100,2001,311520,20778,22371,1192378,164,1232,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
919,100,2001,321920,20778,22371,1192378,164,1232,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1196,100,2001,326291,20778,22371,1192378,164,1232,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1371,100,2001,327320,20778,22371,1192378,164,1232,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
154,100,2002,311211,26254,28386,1395968,292,2067,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
223,100,2002,311520,26254,28386,1395968,292,2067,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
850,100,2002,321920,26254,28386,1395968,292,2067,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1512,100,2002,327320,26254,28386,1395968,292,2067,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
85,100,2003,311211,25224,27200,1324717,286,1672,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
640,100,2003,315240,25224,27200,1324717,286,1672,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1374,100,2003,327320,25224,27200,1324717,286,1672,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
386,100,2004,315220,24486,26428,1268841,233,1538,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
734,100,2004,316998,24486,26428,1268841,233,1538,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1013,100,2004,324121,24486,26428,1268841,233,1538,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
